rbd;dvrbd;nom_rbd;cod_reg_rbd;nom_reg_rbd;cod_pro_rbd;nom_pro_rbd;cod_com_rbd;nom_com_rbd;cod_deprov_rbd;nom_deprov_rbd;cod_depe1;cod_depe2;cod_grupo;cod_rural_rbd;nalu_lect2m_rbd;nalu_mate2m_rbd;prom_lect2m_rbd;prom_mate2m_rbd;dif_lect2m_rbd;dif_mate2m_rbd;difgru_lect2m_rbd;difgru_mate2m_rbd;sigdif_lect2m_rbd;sigdif_mate2m_rbd;siggru_lect2m_rbd;siggru_mate2m_rbd;marca_lect2m_rbd;marca_mate2m_rbd;marcadif_lect2m_rbd;marcadif_mate2m_rbd;palu_eda_ins_lect2m_rbd;palu_eda_ele_lect2m_rbd;palu_eda_ade_lect2m_rbd;palu_eda_ins_mate2m_rbd;palu_eda_ele_mate2m_rbd;palu_eda_ade_mate2m_rbd;noaplica;codigo_bbdd;fecha_bbdd;grado;agno
12767;1;COLEGIO INGLÉS THE SOWER SCHOOL;8;DEL BIOBÍO;83;BIOBÍO;8313;YUMBEL;82;Bio Bio;3;2;3;1;26;31;255;259;;14;-1;-8;;0;0;0;;;1;;34.6;50;15.4;45.2;38.7;16.1;0;v12025;20260427;2m;2025
8044;6;LICEO POLIVALENTE DE ANCUD;10;DE LOS LAGOS;102;CHILOÉ;10202;ANCUD;102;Chiloe;6;4;1;1;38;38;220;210;18;2;-8;-23;1;0;-1;-1;;;;;81.6;10.5;7.9;81.6;18.4;0;0;v12025;20260427;2m;2025
8631;2;COLEGIO ECHAURREN;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13106;ESTACIÓN CENTRAL;134;Poniente;3;2;2;1;52;53;240;253;-1;35;0;6;0;1;0;0;;;;;53.8;34.6;11.5;56.6;26.4;17;0;v12025;20260427;2m;2025
8877;3;COLEGIO DE LOS SAGRADOS CORAZONES;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13132;VITACURA;133;Oriente;4;3;5;1;121;121;281;351;-5;16;-7;22;0;1;-1;1;;;;;20.7;35.5;43.8;3.3;21.5;75.2;0;v12025;20260427;2m;2025
9959;7;COMPLEJO EDUCACIONAL MAIPU;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13119;MAIPÚ;134;Poniente;3;2;2;1;247;254;238;234;0;0;-2;-13;0;0;0;-1;;;;;59.1;26.7;14.2;66.9;25.2;7.9;0;v12025;20260427;2m;2025
8485;9;LICEO INSTITUTO NACIONAL;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13101;SANTIAGO;131;Centro;2;1;3;1;457;475;270;268;-3;4;14;1;0;0;1;0;;;;;28.9;38.5;32.6;42.5;37.3;20.2;0;v12025;20260427;2m;2025
24715;4;COLEGIO CRISTOBAL COLON DE MELIPILLA;13;METROPOLITANA DE SANTIAGO;135;MELIPILLA;13501;MELIPILLA;135;Talagante;4;3;5;1;28;28;309;359;3;27;21;30;0;1;1;1;;;;;3.6;21.4;75;7.1;10.7;82.1;0;v12025;20260427;2m;2025
25256;5;ESCUELA BASICA THE FOREST COLLEGE;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13105;EL BOSQUE;132;Sur;3;2;3;1;70;75;244;249;7;-21;-12;-18;0;-1;-1;-1;;;;;48.6;34.3;17.1;53.3;40;6.7;0;v12025;20260427;2m;2025
12747;7;COLEGIO RUPANIC SCHOOL;1;DE TARAPACÁ;11;IQUIQUE;1107;ALTO HOSPICIO;11;Iquique;3;2;1;1;83;76;212;216;-15;-1;-16;-17;-1;0;-1;-1;;;;;86.7;8.4;4.8;76.3;23.7;0;0;v12025;20260427;2m;2025
178;3;LICEO TECNICO PROFESIONAL COLCHANE;1;DE TARAPACÁ;14;TAMARUGAL;1403;COLCHANE;14;Tamarugal;2;1;1;2;18;18;202;230;-19;8;-26;-3;-1;0;-1;0;;;;;94.4;5.6;0;55.6;44.4;0;0;v12025;20260427;2m;2025
9332;7;COLEGIO SANTA PATRICIA DE LA FLORIDA;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13110;LA FLORIDA;136;Cordillera;3;2;2;1;54;54;204;210;-9;8;-36;-37;0;0;-1;-1;;;;;77.8;14.8;7.4;87;11.1;1.9;0;v12025;20260427;2m;2025
24486;4;COLEGIO POLIVALENTE SAN RAFAEL;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13115;LO BARNECHEA;133;Oriente;3;2;4;1;55;56;296;363;40;50;26;74;1;1;1;1;;;;;12.7;36.4;50.9;0;28.6;71.4;0;v12025;20260427;2m;2025
25482;7;ESC. PART. ARTISTICA EL TRIGAL;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13119;MAIPÚ;134;Poniente;3;2;4;1;46;46;265;279;20;16;-5;-10;1;0;0;-1;;;;;28.3;45.7;26.1;28.3;43.5;28.3;0;v12025;20260427;2m;2025
15664;7;COLEGIO MANQUEMAVIDA;6;DEL LIBERTADOR BERNARDO O;63;COLCHAGUA;6310;SANTA CRUZ;62;Colchagua;3;2;3;1;93;83;273;310;7;11;17;43;0;0;1;1;;;;;22.6;49.5;28;14.5;39.8;45.8;0;v12025;20260427;2m;2025
4589;6;LICEO LUCERO GONZALEZ;8;DEL BIOBÍO;81;CONCEPCIÓN;8101;CONCEPCIÓN;83;Concepcion;6;4;2;1;14;14;217;239;12;24;-23;-8;0;0;-1;0;;;;;57.1;42.9;0;64.3;35.7;0;0;v12025;20260427;2m;2025
367;0;COMPLEJO EDUCATIVO JUAN JOSE LATORRE B;2;DE ANTOFAGASTA;21;ANTOFAGAST;2102;MEJILLONES;21;Antofagasta;2;1;2;1;229;235;224;219;-6;12;-16;-28;0;0;-1;-1;;;;;74.2;19.2;6.6;79.1;18.7;2.1;0;v12025;20260427;2m;2025
26501;6;LICEO TECNICO PROFESIONAL PATRICIO AYL;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13111;LA GRANJA;132;Sur;6;4;1;1;46;36;228;224;;;;;;;;;2;2;1;1;60.9;30.4;8.7;83.3;11.1;5.6;0;v12025;20260427;2m;2025
26335;4;COLEGIO DUNALASTAIR VALLE NORTE;13;METROPOLITANA DE SANTIAGO;133;CHACABUCO;13301;COLINA;137;Norte;4;3;5;1;102;109;291;373;7;15;3;44;0;1;0;1;;;;;19.6;28.4;52;2.8;11.9;85.3;0;v12025;20260427;2m;2025
20052;2;COMPLEJO EDUCACIONAL VICTORIA;9;DE LA ARAUCANÍA;92;MALLECO;9211;VICTORIA;91;Malleco;3;2;1;1;42;39;207;209;-9;1;-21;-24;0;0;-1;-1;;;;;83.3;9.5;7.1;84.6;12.8;2.6;0;v12025;20260427;2m;2025
9687;3;LICEO CHRISTA MC AULIFFE;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13105;EL BOSQUE;132;Sur;6;4;2;1;72;67;229;217;1;-13;-11;-30;0;0;-1;-1;;;;;62.5;26.4;11.1;79.1;14.9;6;0;v12025;20260427;2m;2025
13125;3;SCUOLA ITALIANA GIUSSEPPE VERDI;3;DE ATACAMA;31;COPIAPÓ;3101;COPIAPÓ;31;Copiapo - Chanaral;4;3;5;1;49;49;308;341;8;-6;20;12;0;0;1;1;;;;;6.1;26.5;67.3;6.1;24.5;69.4;0;v12025;20260427;2m;2025
11038;8;LICEO GENERAL RAMÓN FREIRE;3;DE ATACAMA;33;HUASCO;3303;FREIRINA;32;Huasco - Vallenar;6;4;2;1;84;87;232;246;;;-8;-1;;;-1;0;;;1;1;64.3;28.6;7.1;54;35.6;10.3;0;v12025;20260427;2m;2025
10042;0;COLEGIO BICENTENARIO ELVIRA HURTADO DE;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13126;QUINTA NORMAL;134;Poniente;3;2;3;1;86;84;277;297;15;9;21;30;1;0;1;1;;;;;29.1;30.2;40.7;23.8;36.9;39.3;0;v12025;20260427;2m;2025
9046;8;COLEGIO THE GRANGE SCHOOL;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13113;LA REINA;133;Oriente;4;3;5;1;126;114;280;357;7;-8;-8;28;0;0;-1;1;;;;;22.2;41.3;36.5;4.4;17.5;78.1;0;v12025;20260427;2m;2025
11871;0;COLEGIO PEDRO DE VALDIVIA;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13123;PROVIDENCIA;133;Oriente;4;3;5;1;79;83;302;357;17;31;14;28;1;1;1;1;;;;;6.3;32.9;60.8;4.8;20.5;74.7;0;v12025;20260427;2m;2025
2219;5;ESCUELA AGRICOLA CRISTO OBRERO;6;DEL LIBERTADOR BERNARDO O;61;CACHAPOAL;6106;GRANEROS;61;Cachapoal;3;2;2;1;67;64;213;212;12;2;-27;-35;1;0;-1;-1;;;;;77.6;19.4;3;81.3;18.8;0;0;v12025;20260427;2m;2025
5465;8;COLEGIO BICENTENARIO LOUIS PASTEUR;9;DE LA ARAUCANÍA;92;MALLECO;9210;TRAIGUÉN;91;Malleco;3;2;3;1;50;44;263;294;-14;-34;7;27;-1;-1;1;1;;;;;42;32;26;29.5;22.7;47.7;0;v12025;20260427;2m;2025
2050;8;COLEGIO NUESTRA SENORA DE POMPEYA;5;DE VALPARAÍSO;56;SAN ANTONI;5601;SAN ANTONIO;54;San Antonio;3;2;1;1;27;25;236;201;37;-8;8;-32;1;0;1;-1;;;;;63;33.3;3.7;92;8;0;0;v12025;20260427;2m;2025
10397;7;LICEO INDUSTRIAL DE RECOLETA;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13127;RECOLETA;137;Norte;5;2;1;1;77;76;216;226;0;-13;-12;-7;0;0;-1;0;;;;;71.4;23.4;5.2;78.9;19.7;1.3;0;v12025;20260427;2m;2025
8811;0;LICEO PROFESIONAL ABDON CIFUENTES;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13101;SANTIAGO;131;Centro;3;2;3;1;180;185;246;250;10;-2;-10;-17;1;0;-1;-1;;;;;50;35;15;51.9;34.6;13.5;0;v12025;20260427;2m;2025
1741;8;LICEO SANTA TERESA DE LOS ANDES;5;DE VALPARAÍSO;51;VALPARAÍSO;5109;VIÑA DEL MAR;53;Valparaiso - Isla de Pascua;3;2;3;1;36;38;265;268;15;18;9;1;1;0;1;0;;;;;27.8;41.7;30.6;36.8;50;13.2;0;v12025;20260427;2m;2025
8860;9;COLEGIO ANGLO AMERICAN INTERNATIONAL S;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13115;LO BARNECHEA;133;Oriente;4;3;5;1;13;13;246;243;;;;;;;;;2;2;1;1;53.8;46.2;0;61.5;30.8;7.7;0;v12025;20260427;2m;2025
4446;6;LICEO POLIVALENTE LA FRONTERA;8;DEL BIOBÍO;83;BIOBÍO;8307;NEGRETE;82;Bio Bio;2;1;1;1;54;50;248;237;20;8;20;4;1;0;1;0;;;;;51.9;31.5;16.7;60;32;8;0;v12025;20260427;2m;2025
25127;5;COLEGIO LEONARDO DA VINCI;13;METROPOLITANA DE SANTIAGO;136;TALAGANTE;13601;TALAGANTE;135;Talagante;4;3;5;1;44;43;297;321;-8;1;9;-8;0;0;1;-1;;;;;15.9;25;59.1;14;30.2;55.8;0;v12025;20260427;2m;2025
1864;3;COMPLEJO EDUCACIONAL SARGENTO ALDEA;5;DE VALPARAÍSO;51;VALPARAÍSO;5105;PUCHUNCAVÍ;53;Valparaiso - Isla de Pascua;6;4;2;1;51;53;207;227;-12;6;-33;-20;0;0;-1;-1;;;;;78.4;15.7;5.9;73.6;22.6;3.8;0;v12025;20260427;2m;2025
10520;1;LICEO  EL PRINCIPAL;13;METROPOLITANA DE SANTIAGO;132;CORDILLERA;13202;PIRQUE;136;Cordillera;1;1;2;2;65;62;225;238;-19;-8;-15;-9;-1;0;-1;0;;;;;70.8;20;9.2;59.7;27.4;12.9;0;v12025;20260427;2m;2025
8001;2;LICEO POLITECNICO DE CASTRO;10;DE LOS LAGOS;102;CHILOÉ;10201;CASTRO;102;Chiloe;6;4;2;1;274;267;232;252;5;19;-8;5;0;1;-1;0;;;;;62.4;24.8;12.8;50.9;39.7;9.4;0;v12025;20260427;2m;2025
845;1;LICEO BICENTENARIO DE EXCELENCIA LICEO;4;DE COQUIMBO;43;LIMARÍ;4302;COMBARBALÁ;42;Limari;2;1;2;1;106;105;242;251;14;17;2;4;1;1;0;0;;;;;49.1;36.8;14.2;56.2;31.4;12.4;0;v12025;20260427;2m;2025
8499;9;INTERNADO NACIONAL BARROS ARANA;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13101;SANTIAGO;131;Centro;2;1;3;1;107;107;234;244;;;-22;-23;;;-1;-1;;;1;1;57;30.8;12.1;58.9;35.5;5.6;0;v12025;20260427;2m;2025
6584;6;LICEO INDUSTRIAL C-16 NUEVA IMPERIAL;9;DE LA ARAUCANÍA;91;CAUTÍN;9111;NUEVA IMPERIAL;92;Cautin Norte;5;2;1;1;77;79;212;222;-18;13;-16;-11;-1;0;-1;-1;;;;;75.3;19.5;5.2;78.5;13.9;7.6;0;v12025;20260427;2m;2025
2007;9;COLEGIO PARTIC. JULIO MONTT SALAMANCA;5;DE VALPARAÍSO;51;VALPARAÍSO;5102;CASABLANCA;53;Valparaiso - Isla de Pascua;3;2;2;1;24;23;249;240;6;29;9;-7;0;1;1;0;;;;;58.3;12.5;29.2;69.6;30.4;0;0;v12025;20260427;2m;2025
10663;1;CENTRO EDUC. ENRIQUE BERNSTEIN CARABAN;13;METROPOLITANA DE SANTIAGO;134;MAIPO;13404;PAINE;132;Sur;2;1;1;1;181;188;225;224;-8;-15;-3;-9;0;-1;0;-1;;;;;64.1;27.6;8.3;75.5;21.8;2.7;0;v12025;20260427;2m;2025
22634;3;INSTITUTO PRINCIPE DE ASTURIAS;14;DE LOS RÍOS;141;VALDIVIA;14101;VALDIVIA;141;Valdivia;3;2;3;1;52;52;242;248;-9;;-14;-19;0;;-1;-1;;;;1;55.8;32.7;11.5;61.5;19.2;19.2;0;v12025;20260427;2m;2025
24798;7;COLEGIO SANTA MARIA DE LO CANAS;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13110;LA FLORIDA;136;Cordillera;4;3;5;1;44;48;294;327;27;30;6;-2;1;1;0;0;;;;;18.2;25;56.8;8.3;31.3;60.4;0;v12025;20260427;2m;2025
31290;8;COLEGIO SAN ANDRES MAIPU EL BOSQUE;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13119;MAIPÚ;134;Poniente;3;2;3;1;60;61;249;272;-17;-19;-7;5;-1;-1;-1;0;;;;;55;25;20;32.8;47.5;19.7;0;v12025;20260427;2m;2025
14476;2;COLEGIO VALLE DEL ACONCAGUA;5;DE VALPARAÍSO;55;QUILLOTA;5501;QUILLOTA;51;Quillota - Petorca;4;3;5;1;27;28;297;326;2;-15;9;-3;0;0;1;0;;;;;14.8;33.3;51.9;7.1;39.3;53.6;0;v12025;20260427;2m;2025
14599;8;COLEGIO POETA DANIEL DE LA VEGA;5;DE VALPARAÍSO;58;MARGA MARG;5801;QUILPUÉ;53;Valparaiso - Isla de Pascua;3;2;3;1;29;31;262;250;20;26;6;-17;1;1;0;-1;;;;;37.9;37.9;24.1;38.7;51.6;9.7;0;v12025;20260427;2m;2025
14642;0;COLEGIO CRISTIANO EMBAJADORES DEL REY;5;DE VALPARAÍSO;58;MARGA MARG;5801;QUILPUÉ;53;Valparaiso - Isla de Pascua;3;2;2;1;29;28;254;263;-3;;14;16;0;;1;1;;;;1;48.3;37.9;13.8;46.4;39.3;14.3;0;v12025;20260427;2m;2025
25462;2;COLEGIO ALTO GABRIELA;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13112;LA PINTANA;136;Cordillera;3;2;2;1;59;53;261;251;14;11;21;4;1;0;1;0;;;;;42.4;39;18.6;50.9;35.8;13.2;0;v12025;20260427;2m;2025
25960;8;CENTRO EDUC. PADRE ALBERTO HURTADO DE;13;METROPOLITANA DE SANTIAGO;134;MAIPO;13401;SAN BERNARDO;132;Sur;6;4;2;1;61;64;225;222;-5;-1;-15;-25;0;0;-1;-1;;;;;63.9;24.6;11.5;81.3;7.8;10.9;0;v12025;20260427;2m;2025
8791;2;COLEGIO FILIPENSE;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13101;SANTIAGO;131;Centro;3;2;4;1;62;62;287;311;5;-6;17;22;0;0;1;1;;;;;16.1;38.7;45.2;21;30.6;48.4;0;v12025;20260427;2m;2025
9209;6;ESCUELA PARTICULAR SAN JUAN BAUTISTA;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13120;ÑUÑOA;133;Oriente;3;2;3;1;52;54;271;271;-9;10;15;4;0;0;1;0;;;;;32.7;25;42.3;40.7;35.2;24.1;0;v12025;20260427;2m;2025
25196;8;PIERRE TEILHARD DE CHARDIN;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13110;LA FLORIDA;136;Cordillera;3;2;4;1;63;60;251;238;1;6;-19;-51;0;0;-1;-1;;;;;39.7;49.2;11.1;61.7;31.7;6.7;0;v12025;20260427;2m;2025
12037;5;LICEO POLIVALENTE HERMANAS MAESTRAS DE;8;DEL BIOBÍO;83;BIOBÍO;8304;LAJA;82;Bio Bio;3;2;3;1;39;40;253;265;;;-3;-2;;;0;0;;;1;1;56.4;23.1;20.5;40;42.5;17.5;0;v12025;20260427;2m;2025
4712;0;LICEO SANTA LEONOR;8;DEL BIOBÍO;81;CONCEPCIÓN;8110;TALCAHUANO;83;Concepcion;2;1;2;1;39;39;224;230;-8;7;-16;-17;0;0;-1;-1;;;;;71.8;23.1;5.1;69.2;20.5;10.3;0;v12025;20260427;2m;2025
18037;8;LICEO RALCO;8;DEL BIOBÍO;83;BIOBÍO;8314;ALTO BIOBÍO;82;Bio Bio;2;1;1;2;27;27;203;219;-8;15;-25;-14;0;0;-1;0;;;;;85.2;14.8;0;81.5;18.5;0;0;v12025;20260427;2m;2025
1884;8;LICEO COMERCIAL ALEJANDRO LUBET V;5;DE VALPARAÍSO;58;MARGA MARG;5801;QUILPUÉ;53;Valparaiso - Isla de Pascua;1;1;2;1;55;59;222;210;22;1;-18;-37;1;0;-1;-1;;;;;72.7;21.8;5.5;86.4;13.6;0;0;v12025;20260427;2m;2025
25439;8;CENTRO EDUCACIONAL SAN CARLOS DE ARAGO;13;METROPOLITANA DE SANTIAGO;132;CORDILLERA;13201;PUENTE ALTO;136;Cordillera;3;2;3;1;233;231;254;260;-6;-17;-2;-7;0;-1;0;-1;;;;;44.6;30.5;24.9;45.9;36.4;17.7;0;v12025;20260427;2m;2025
10540;6;COLEGIO RAFAEL EYZAGUIRRE;13;METROPOLITANA DE SANTIAGO;132;CORDILLERA;13203;SAN JOSÉ DE MAIPO;136;Cordillera;3;2;3;1;40;44;225;225;-25;-4;-31;-42;-1;0;-1;-1;;;;;70;22.5;7.5;68.2;29.5;2.3;0;v12025;20260427;2m;2025
13145;8;LICEO TECNOLÓGICO DE COPIAPÓ;3;DE ATACAMA;31;COPIAPÓ;3101;COPIAPÓ;31;Copiapo - Chanaral;6;4;1;1;184;185;228;227;8;17;0;-6;0;1;0;0;;;;;64.7;28.8;6.5;73;24.9;2.2;0;v12025;20260427;2m;2025
12604;7;ESCUELA BASICA CORONA SCHOOL;1;DE TARAPACÁ;11;IQUIQUE;1101;IQUIQUE;11;Iquique;3;2;3;1;54;55;264;248;7;-9;8;-19;0;0;1;-1;;;;;42.6;22.2;35.2;54.5;34.5;10.9;0;v12025;20260427;2m;2025
6112;3;COLEGIO DE HUMANIDADES DE VILLARICA;9;DE LA ARAUCANÍA;91;CAUTÍN;9120;VILLARRICA;93;Cautin Sur;3;2;3;1;165;162;254;289;6;8;-2;22;0;0;0;1;;;;;46.1;30.9;23;27.8;43.8;28.4;0;v12025;20260427;2m;2025
5153;5;COLEGIO INSTITUTO SAN JOSE;8;DEL BIOBÍO;82;ARAUCO;8203;CAÑETE;84;Arauco;3;2;3;1;32;32;254;294;-16;-17;-2;27;-1;0;0;1;;;;;37.5;43.8;18.8;15.6;53.1;31.3;0;v12025;20260427;2m;2025
12063;4;THE THOMAS JEFFERSON SCHOOL;8;DEL BIOBÍO;81;CONCEPCIÓN;8110;TALCAHUANO;83;Concepcion;4;3;5;1;60;59;309;375;2;19;21;46;0;1;1;1;;;;;3.3;30;66.7;0;15.3;84.7;0;v12025;20260427;2m;2025
1366;8;LICEO COMERCIAL DE QUILLOTA;5;DE VALPARAÍSO;55;QUILLOTA;5501;QUILLOTA;51;Quillota - Petorca;2;1;2;1;91;94;239;234;26;4;-1;-13;1;0;0;-1;;;;;58.2;28.6;13.2;69.1;23.4;7.4;0;v12025;20260427;2m;2025
9587;7;LICEO MALAQUIAS CONCHA;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13111;LA GRANJA;132;Sur;6;4;2;1;33;32;232;227;-5;-15;-8;-20;0;0;-1;-1;;;;;72.7;12.1;15.2;75;21.9;3.1;0;v12025;20260427;2m;2025
13417;1;COLEGIO ELQUI;4;DE COQUIMBO;41;ELQUI;4101;LA SERENA;41;Elqui;3;2;3;1;25;28;267;269;24;29;11;2;1;1;1;0;;;;;40;32;28;35.7;42.9;21.4;0;v12025;20260427;2m;2025
22322;0;DHARMA COLLEGE;10;DE LOS LAGOS;103;OSORNO;10303;PURRANQUE;103;Osorno;3;2;2;1;33;30;242;235;1;4;2;-12;0;0;0;0;;;;;60.6;30.3;9.1;66.7;26.7;6.7;0;v12025;20260427;2m;2025
14413;4;COLEGIO SANTA CLARA;5;DE VALPARAÍSO;51;VALPARAÍSO;5101;VALPARAÍSO;53;Valparaiso - Isla de Pascua;3;2;3;1;38;37;265;293;-2;24;9;26;0;1;1;1;;;;;36.8;39.5;23.7;21.6;51.4;27;0;v12025;20260427;2m;2025
10832;4;COLEGIO POLIVALENTE SAN AGUSTIN;13;METROPOLITANA DE SANTIAGO;135;MELIPILLA;13501;MELIPILLA;135;Talagante;3;2;2;1;343;344;244;269;13;7;4;22;1;0;0;1;;;;;55.1;27.4;17.5;42.4;35.5;22.1;0;v12025;20260427;2m;2025
25382;0;COLEGIO SAINT CHARLES COLLEGE LA FLORI;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13110;LA FLORIDA;136;Cordillera;3;2;2;1;32;29;254;286;16;6;14;39;1;0;1;1;;;;;50;21.9;28.1;31;34.5;34.5;0;v12025;20260427;2m;2025
24884;3;COLEGIO ALCAZAR DE LAS CONDES;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13114;LAS CONDES;133;Oriente;4;3;5;1;92;91;293;318;36;36;5;-11;1;1;1;-1;;;;;16.3;37;46.7;12.1;42.9;45.1;0;v12025;20260427;2m;2025
11851;6;COLEGIO JOSE MANUEL BALMACEDA;13;METROPOLITANA DE SANTIAGO;136;TALAGANTE;13605;PEÑAFLOR;135;Talagante;3;2;2;1;94;96;226;236;2;0;-14;-11;0;0;-1;-1;;;;;72.3;21.3;6.4;68.8;25;6.3;0;v12025;20260427;2m;2025
6398;3;COMPLEJO EDUCACIONAL NUEVA ALBORADA;9;DE LA ARAUCANÍA;91;CAUTÍN;9117;TEODORO SCHMIDT;93;Cautin Sur;6;4;1;1;30;30;211;232;-33;-16;-17;-1;-1;0;-1;0;;;;;86.7;13.3;0;66.7;30;3.3;0;v12025;20260427;2m;2025
26507;1;COLEGIO SAN FRANCISCO DE PAINE;13;METROPOLITANA DE SANTIAGO;134;MAIPO;13404;PAINE;132;Sur;4;3;5;1;18;17;300;334;5;-20;12;5;0;0;1;0;;;;;11.1;38.9;50;11.8;17.6;70.6;0;v12025;20260427;2m;2025
20507;9;COLEGIO CREE CERRO NAVIA;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13103;CERRO NAVIA;134;Poniente;3;2;2;1;67;68;270;289;-7;23;30;42;0;1;1;1;;;;;37.3;28.4;34.3;29.4;38.2;32.4;0;v12025;20260427;2m;2025
10726;3;LICEO BICENTENARIO MARIO BERTERO CEVAS;13;METROPOLITANA DE SANTIAGO;136;TALAGANTE;13603;ISLA DE MAIPO;135;Talagante;1;1;2;1;90;91;252;274;-8;3;12;27;0;0;1;1;;;;;45.6;34.4;20;38.5;34.1;27.5;0;v12025;20260427;2m;2025
304;2;LICEO BICENTENARIO ANDRÉS SABELLA;2;DE ANTOFAGASTA;21;ANTOFAGAST;2101;ANTOFAGASTA;21;Antofagasta;1;1;4;1;88;90;250;241;3;12;-20;-48;0;0;-1;-1;;;;;48.9;28.4;22.7;60;26.7;13.3;0;v12025;20260427;2m;2025
26272;2;COLEGIO WESTON ACADEMY;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13125;QUILICURA;137;Norte;4;3;5;1;54;55;264;296;-7;-8;-24;-33;0;0;-1;-1;;;;;35.2;37;27.8;23.6;40;36.4;0;v12025;20260427;2m;2025
7629;5;LICEO ANDRES BELLO;10;DE LOS LAGOS;101;LLANQUIHUE;10101;PUERTO MONTT;101;Llanquihue;2;1;2;1;139;118;257;266;9;12;17;19;0;0;1;1;;;;;45.3;35.3;19.4;43.2;34.7;22;0;v12025;20260427;2m;2025
25027;9;COLEGIO POLIV. NUEVA NAZARET;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13112;LA PINTANA;136;Cordillera;3;2;2;1;68;67;251;264;3;12;11;17;0;0;1;1;;;;;52.9;32.4;14.7;41.8;41.8;16.4;0;v12025;20260427;2m;2025
9979;1;COLEGIO PETER COLLEGE;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13102;CERRILLOS;134;Poniente;3;2;3;1;24;24;265;290;-24;0;9;23;-1;0;1;1;;;;;41.7;25;33.3;33.3;37.5;29.2;0;v12025;20260427;2m;2025
9942;2;ESCUELA, COLEGIO POLITEC.H.DE MAGALLAN;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13106;ESTACIÓN CENTRAL;134;Poniente;3;2;2;1;29;28;214;240;4;17;-26;-7;0;0;-1;0;;;;;86.2;13.8;0;64.3;25;10.7;0;v12025;20260427;2m;2025
5024;5;LICEO BICENTENARIO ISIDORA RAMOS DE GA;8;DEL BIOBÍO;82;ARAUCO;8201;LEBU;84;Arauco;2;1;3;1;116;116;270;266;1;-11;14;-1;0;0;1;0;;;;;33.6;31;35.3;46.6;26.7;26.7;0;v12025;20260427;2m;2025
2319;1;LICEO REPUBLICA DE ITALIA;6;DEL LIBERTADOR BERNARDO O;61;CACHAPOAL;6114;QUINTA DE TILCOCO;61;Cachapoal;2;1;1;1;59;52;233;218;2;2;5;-15;0;0;1;-1;;;;;66.1;20.3;13.6;75;23.1;1.9;0;v12025;20260427;2m;2025
26209;9;COLEGIO SAN JUAN DIEGO DE GUADALUPE;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13119;MAIPÚ;134;Poniente;3;2;1;1;21;22;198;212;-26;;-30;-21;-1;;-1;-1;;;;1;81;14.3;4.8;81.8;18.2;0;0;v12025;20260427;2m;2025
5565;4;INSTITUTO SUPERIOR DE COMERCIO;9;DE LA ARAUCANÍA;91;CAUTÍN;9101;TEMUCO;92;Cautin Norte;2;1;1;1;47;41;245;243;9;1;17;10;0;0;1;0;;;;;57.4;23.4;19.1;56.1;41.5;2.4;0;v12025;20260427;2m;2025
20258;4;COLEGIO BICENTENARIO CUMBRES DE LABRAN;9;DE LA ARAUCANÍA;91;CAUTÍN;9101;TEMUCO;92;Cautin Norte;3;2;3;1;93;93;278;285;26;7;22;18;1;0;1;1;;;;;28;32.3;39.8;30.1;41.9;28;0;v12025;20260427;2m;2025
14270;0;COLEGIO GOBERNADOR CONCHA Y SALVATIERR;5;DE VALPARAÍSO;55;QUILLOTA;5501;QUILLOTA;51;Quillota - Petorca;3;2;3;1;38;37;288;314;23;10;32;47;1;0;1;1;;;;;13.2;50;36.8;21.6;29.7;48.6;0;v12025;20260427;2m;2025
