"rbd";"agno";"id_indicador";"prom";"dif";"mdif";"sigdif";"difgru";"mdifgru";"sigdifgru";"nom_rbd";"cod_reg_rbd";"nom_reg_rbd";"cod_pro_rbd";"nom_pro_rbd";"cod_com_rbd";"nom_com_rbd";"nom_deprov_rbd";"cod_depe2";"cod_grupo";"cod_rural_rbd";"codigo_bbdd";"fecha_bbdd";"grado"
3731;2025;3;87;0;;0;11;;1;COLEGIO SAN VALENTIN;16;DE ÑUBLE;161;DIGUILLÍN;16103;CHILLÁN VIEJO;Diguillín;2;3;1;v12025;20260423;8b
3731;2025;4;75;-6;;-1;5;;1;COLEGIO SAN VALENTIN;16;DE ÑUBLE;161;DIGUILLÍN;16103;CHILLÁN VIEJO;Diguillín;2;3;1;v12025;20260423;8b
3733;2025;1;78;10;;1;2;;0;COLEGIO GABRIELA MISTRAL;16;DE ÑUBLE;161;DIGUILLÍN;16101;CHILLÁN;Diguillín;2;1;1;v12025;20260423;8b
3733;2025;2;79;6;;1;3;;0;COLEGIO GABRIELA MISTRAL;16;DE ÑUBLE;161;DIGUILLÍN;16101;CHILLÁN;Diguillín;2;1;1;v12025;20260423;8b
3733;2025;3;80;8;;1;1;;0;COLEGIO GABRIELA MISTRAL;16;DE ÑUBLE;161;DIGUILLÍN;16101;CHILLÁN;Diguillín;2;1;1;v12025;20260423;8b
3733;2025;4;78;7;;1;5;;1;COLEGIO GABRIELA MISTRAL;16;DE ÑUBLE;161;DIGUILLÍN;16101;CHILLÁN;Diguillín;2;1;1;v12025;20260423;8b
3735;2025;1;75;-3;;0;2;;0;COLEGIO CHILLAN;16;DE ÑUBLE;161;DIGUILLÍN;16101;CHILLÁN;Diguillín;2;3;1;v12025;20260423;8b
3735;2025;2;80;2;;0;5;;1;COLEGIO CHILLAN;16;DE ÑUBLE;161;DIGUILLÍN;16101;CHILLÁN;Diguillín;2;3;1;v12025;20260423;8b
3735;2025;3;82;4;;1;6;;1;COLEGIO CHILLAN;16;DE ÑUBLE;161;DIGUILLÍN;16101;CHILLÁN;Diguillín;2;3;1;v12025;20260423;8b
3735;2025;4;78;6;;1;8;;1;COLEGIO CHILLAN;16;DE ÑUBLE;161;DIGUILLÍN;16101;CHILLÁN;Diguillín;2;3;1;v12025;20260423;8b
3740;2025;1;82;4;;1;8;;1;ESCUELA GENERAL DOMINGO URRUTIA;16;DE ÑUBLE;163;PUNILLA;16301;SAN CARLOS;Diguillín;4;2;1;v12025;20260423;8b
3740;2025;2;82;0;;0;7;;1;ESCUELA GENERAL DOMINGO URRUTIA;16;DE ÑUBLE;163;PUNILLA;16301;SAN CARLOS;Diguillín;4;2;1;v12025;20260423;8b
3740;2025;3;84;-1;;0;6;;1;ESCUELA GENERAL DOMINGO URRUTIA;16;DE ÑUBLE;163;PUNILLA;16301;SAN CARLOS;Diguillín;4;2;1;v12025;20260423;8b
3740;2025;4;79;0;;0;7;;1;ESCUELA GENERAL DOMINGO URRUTIA;16;DE ÑUBLE;163;PUNILLA;16301;SAN CARLOS;Diguillín;4;2;1;v12025;20260423;8b
3743;2025;1;79;-1;;0;5;;1;LICEO BICENTENARIO DE EXCELENCIA DIEGO;16;DE ÑUBLE;163;PUNILLA;16301;SAN CARLOS;Diguillín;4;2;1;v12025;20260423;8b
3743;2025;2;79;-3;;0;4;;1;LICEO BICENTENARIO DE EXCELENCIA DIEGO;16;DE ÑUBLE;163;PUNILLA;16301;SAN CARLOS;Diguillín;4;2;1;v12025;20260423;8b
3743;2025;3;82;1;;0;4;;0;LICEO BICENTENARIO DE EXCELENCIA DIEGO;16;DE ÑUBLE;163;PUNILLA;16301;SAN CARLOS;Diguillín;4;2;1;v12025;20260423;8b
3743;2025;4;77;2;;0;5;;1;LICEO BICENTENARIO DE EXCELENCIA DIEGO;16;DE ÑUBLE;163;PUNILLA;16301;SAN CARLOS;Diguillín;4;2;1;v12025;20260423;8b
3744;2025;1;73;-8;;-1;-3;;0;ESCUELA GENERAL JOSÉ MIGUEL CARRERA VER;16;DE ÑUBLE;163;PUNILLA;16301;SAN CARLOS;Diguillín;4;1;1;v12025;20260423;8b
3744;2025;2;70;-4;;-1;-6;;-1;ESCUELA GENERAL JOSÉ MIGUEL CARRERA VER;16;DE ÑUBLE;163;PUNILLA;16301;SAN CARLOS;Diguillín;4;1;1;v12025;20260423;8b
3744;2025;3;78;-3;;0;-1;;0;ESCUELA GENERAL JOSÉ MIGUEL CARRERA VER;16;DE ÑUBLE;163;PUNILLA;16301;SAN CARLOS;Diguillín;4;1;1;v12025;20260423;8b
3744;2025;4;72;3;;0;-1;;0;ESCUELA GENERAL JOSÉ MIGUEL CARRERA VER;16;DE ÑUBLE;163;PUNILLA;16301;SAN CARLOS;Diguillín;4;1;1;v12025;20260423;8b
3745;2025;1;83;0;;0;9;;1;ESCUELA GENERAL SOFANOR PARRA HERMOSILL;16;DE ÑUBLE;163;PUNILLA;16301;SAN CARLOS;Diguillín;4;2;1;v12025;20260423;8b
3745;2025;2;84;-2;;0;9;;1;ESCUELA GENERAL SOFANOR PARRA HERMOSILL;16;DE ÑUBLE;163;PUNILLA;16301;SAN CARLOS;Diguillín;4;2;1;v12025;20260423;8b
3745;2025;3;89;-1;;0;11;;1;ESCUELA GENERAL SOFANOR PARRA HERMOSILL;16;DE ÑUBLE;163;PUNILLA;16301;SAN CARLOS;Diguillín;4;2;1;v12025;20260423;8b
3745;2025;4;79;-2;;0;7;;1;ESCUELA GENERAL SOFANOR PARRA HERMOSILL;16;DE ÑUBLE;163;PUNILLA;16301;SAN CARLOS;Diguillín;4;2;1;v12025;20260423;8b
3749;2025;1;83;;/;;7;;1;ESCUELA JOAQUIN DEL PINO ROZAS Y NEGRET;16;DE ÑUBLE;163;PUNILLA;16301;SAN CARLOS;Diguillín;4;1;1;v12025;20260423;8b
3749;2025;2;84;;/;;8;;1;ESCUELA JOAQUIN DEL PINO ROZAS Y NEGRET;16;DE ÑUBLE;163;PUNILLA;16301;SAN CARLOS;Diguillín;4;1;1;v12025;20260423;8b
3749;2025;3;87;;/;;8;;1;ESCUELA JOAQUIN DEL PINO ROZAS Y NEGRET;16;DE ÑUBLE;163;PUNILLA;16301;SAN CARLOS;Diguillín;4;1;1;v12025;20260423;8b
3749;2025;4;78;;/;;5;;1;ESCUELA JOAQUIN DEL PINO ROZAS Y NEGRET;16;DE ÑUBLE;163;PUNILLA;16301;SAN CARLOS;Diguillín;4;1;1;v12025;20260423;8b
3754;2025;1;91;;/;;;¬;;ESCUELA BULI;16;DE ÑUBLE;163;PUNILLA;16301;SAN CARLOS;Diguillín;4;1;2;v12025;20260423;8b
3754;2025;2;84;;¬;;;¬;;ESCUELA BULI;16;DE ÑUBLE;163;PUNILLA;16301;SAN CARLOS;Diguillín;4;1;2;v12025;20260423;8b
3754;2025;3;85;;/;;;¬;;ESCUELA BULI;16;DE ÑUBLE;163;PUNILLA;16301;SAN CARLOS;Diguillín;4;1;2;v12025;20260423;8b
3754;2025;4;73;;¬;;;¬;;ESCUELA BULI;16;DE ÑUBLE;163;PUNILLA;16301;SAN CARLOS;Diguillín;4;1;2;v12025;20260423;8b
3755;2025;1;63;-10;;-1;-13;;-1;ESCUELA NINQUIHUE;16;DE ÑUBLE;163;PUNILLA;16301;SAN CARLOS;Diguillín;4;1;2;v12025;20260423;8b
3755;2025;2;69;-6;;-1;-7;;-1;ESCUELA NINQUIHUE;16;DE ÑUBLE;163;PUNILLA;16301;SAN CARLOS;Diguillín;4;1;2;v12025;20260423;8b
3755;2025;3;68;-12;;-1;-11;;-1;ESCUELA NINQUIHUE;16;DE ÑUBLE;163;PUNILLA;16301;SAN CARLOS;Diguillín;4;1;2;v12025;20260423;8b
3755;2025;4;62;-10;;-1;-11;;-1;ESCUELA NINQUIHUE;16;DE ÑUBLE;163;PUNILLA;16301;SAN CARLOS;Diguillín;4;1;2;v12025;20260423;8b
3758;2025;1;79;-4;;-1;5;;1;ESCUELA EL CARBON;16;DE ÑUBLE;163;PUNILLA;16301;SAN CARLOS;Diguillín;4;2;2;v12025;20260423;8b
3758;2025;2;82;-6;;-1;7;;1;ESCUELA EL CARBON;16;DE ÑUBLE;163;PUNILLA;16301;SAN CARLOS;Diguillín;4;2;2;v12025;20260423;8b
3758;2025;3;81;-7;;-1;3;;0;ESCUELA EL CARBON;16;DE ÑUBLE;163;PUNILLA;16301;SAN CARLOS;Diguillín;4;2;2;v12025;20260423;8b
3758;2025;4;77;-8;;-1;5;;1;ESCUELA EL CARBON;16;DE ÑUBLE;163;PUNILLA;16301;SAN CARLOS;Diguillín;4;2;2;v12025;20260423;8b
3759;2025;1;84;22;;1;8;;1;ESCUELA CACHAPOAL;16;DE ÑUBLE;163;PUNILLA;16301;SAN CARLOS;Diguillín;4;1;2;v12025;20260423;8b
3759;2025;2;82;17;;1;6;;1;ESCUELA CACHAPOAL;16;DE ÑUBLE;163;PUNILLA;16301;SAN CARLOS;Diguillín;4;1;2;v12025;20260423;8b
3759;2025;3;86;16;;1;7;;1;ESCUELA CACHAPOAL;16;DE ÑUBLE;163;PUNILLA;16301;SAN CARLOS;Diguillín;4;1;2;v12025;20260423;8b
3759;2025;4;78;11;;1;5;;1;ESCUELA CACHAPOAL;16;DE ÑUBLE;163;PUNILLA;16301;SAN CARLOS;Diguillín;4;1;2;v12025;20260423;8b
3760;2025;1;78;-1;;0;2;;0;ESCUELA RIBERA DE NUBLE;16;DE ÑUBLE;163;PUNILLA;16301;SAN CARLOS;Diguillín;4;1;2;v12025;20260423;8b
3760;2025;2;69;-12;;-1;-7;;-1;ESCUELA RIBERA DE NUBLE;16;DE ÑUBLE;163;PUNILLA;16301;SAN CARLOS;Diguillín;4;1;2;v12025;20260423;8b
3760;2025;3;81;-7;;-1;2;;0;ESCUELA RIBERA DE NUBLE;16;DE ÑUBLE;163;PUNILLA;16301;SAN CARLOS;Diguillín;4;1;2;v12025;20260423;8b
3760;2025;4;81;11;;1;8;;1;ESCUELA RIBERA DE NUBLE;16;DE ÑUBLE;163;PUNILLA;16301;SAN CARLOS;Diguillín;4;1;2;v12025;20260423;8b
3762;2025;1;80;;/;;4;;1;ESCUELA MONTE BLANCO;16;DE ÑUBLE;163;PUNILLA;16301;SAN CARLOS;Diguillín;4;1;2;v12025;20260423;8b
3762;2025;2;77;;/;;1;;0;ESCUELA MONTE BLANCO;16;DE ÑUBLE;163;PUNILLA;16301;SAN CARLOS;Diguillín;4;1;2;v12025;20260423;8b
3762;2025;3;84;;/;;5;;1;ESCUELA MONTE BLANCO;16;DE ÑUBLE;163;PUNILLA;16301;SAN CARLOS;Diguillín;4;1;2;v12025;20260423;8b
3762;2025;4;77;;/;;4;;1;ESCUELA MONTE BLANCO;16;DE ÑUBLE;163;PUNILLA;16301;SAN CARLOS;Diguillín;4;1;2;v12025;20260423;8b
3768;2025;1;66;-8;;-1;-8;;-1;ESCUELA LAS ARBOLEDAS;16;DE ÑUBLE;163;PUNILLA;16301;SAN CARLOS;Diguillín;4;2;2;v12025;20260423;8b
3768;2025;2;69;-10;;-1;-6;;-1;ESCUELA LAS ARBOLEDAS;16;DE ÑUBLE;163;PUNILLA;16301;SAN CARLOS;Diguillín;4;2;2;v12025;20260423;8b
3768;2025;3;67;-17;;-1;-11;;-1;ESCUELA LAS ARBOLEDAS;16;DE ÑUBLE;163;PUNILLA;16301;SAN CARLOS;Diguillín;4;2;2;v12025;20260423;8b
3768;2025;4;62;-24;;-1;-10;;-1;ESCUELA LAS ARBOLEDAS;16;DE ÑUBLE;163;PUNILLA;16301;SAN CARLOS;Diguillín;4;2;2;v12025;20260423;8b
3781;2025;1;83;;¬;;;¬;;ESCUELA MILLAUQUEN;16;DE ÑUBLE;163;PUNILLA;16301;SAN CARLOS;Diguillín;4;1;2;v12025;20260423;8b
3781;2025;2;78;;¬;;;¬;;ESCUELA MILLAUQUEN;16;DE ÑUBLE;163;PUNILLA;16301;SAN CARLOS;Diguillín;4;1;2;v12025;20260423;8b
3781;2025;3;84;;¬;;;¬;;ESCUELA MILLAUQUEN;16;DE ÑUBLE;163;PUNILLA;16301;SAN CARLOS;Diguillín;4;1;2;v12025;20260423;8b
3781;2025;4;77;;¬;;;¬;;ESCUELA MILLAUQUEN;16;DE ÑUBLE;163;PUNILLA;16301;SAN CARLOS;Diguillín;4;1;2;v12025;20260423;8b
3782;2025;1;76;-5;;-1;0;;0;ESCUELA MANUEL ANTONIO CASTILLO VELASCO;16;DE ÑUBLE;163;PUNILLA;16301;SAN CARLOS;Diguillín;4;1;2;v12025;20260423;8b
3782;2025;2;79;1;;0;3;;0;ESCUELA MANUEL ANTONIO CASTILLO VELASCO;16;DE ÑUBLE;163;PUNILLA;16301;SAN CARLOS;Diguillín;4;1;2;v12025;20260423;8b
3782;2025;3;83;-2;;0;4;;0;ESCUELA MANUEL ANTONIO CASTILLO VELASCO;16;DE ÑUBLE;163;PUNILLA;16301;SAN CARLOS;Diguillín;4;1;2;v12025;20260423;8b
3782;2025;4;71;-9;;-1;-2;;0;ESCUELA MANUEL ANTONIO CASTILLO VELASCO;16;DE ÑUBLE;163;PUNILLA;16301;SAN CARLOS;Diguillín;4;1;2;v12025;20260423;8b
3784;2025;1;73;;¬;;-3;;0;ESCUELA JUNQUILLO;16;DE ÑUBLE;163;PUNILLA;16301;SAN CARLOS;Diguillín;4;1;2;v12025;20260423;8b
3784;2025;2;75;;¬;;-1;;0;ESCUELA JUNQUILLO;16;DE ÑUBLE;163;PUNILLA;16301;SAN CARLOS;Diguillín;4;1;2;v12025;20260423;8b
3784;2025;3;73;;¬;;-6;;-1;ESCUELA JUNQUILLO;16;DE ÑUBLE;163;PUNILLA;16301;SAN CARLOS;Diguillín;4;1;2;v12025;20260423;8b
3784;2025;4;68;;¬;;-5;;-1;ESCUELA JUNQUILLO;16;DE ÑUBLE;163;PUNILLA;16301;SAN CARLOS;Diguillín;4;1;2;v12025;20260423;8b
3786;2025;1;73;-5;;-1;-1;;0;ESCUELA EL SAUCE;16;DE ÑUBLE;163;PUNILLA;16301;SAN CARLOS;Diguillín;4;2;2;v12025;20260423;8b
3786;2025;2;69;-5;;-1;-6;;-1;ESCUELA EL SAUCE;16;DE ÑUBLE;163;PUNILLA;16301;SAN CARLOS;Diguillín;4;2;2;v12025;20260423;8b
3786;2025;3;71;-6;;-1;-7;;-1;ESCUELA EL SAUCE;16;DE ÑUBLE;163;PUNILLA;16301;SAN CARLOS;Diguillín;4;2;2;v12025;20260423;8b
3786;2025;4;64;-9;;-1;-8;;-1;ESCUELA EL SAUCE;16;DE ÑUBLE;163;PUNILLA;16301;SAN CARLOS;Diguillín;4;2;2;v12025;20260423;8b
3795;2025;1;81;7;;1;9;;1;INSTITUTO SANTA MARIA DE SAN CARLOS;16;DE ÑUBLE;163;PUNILLA;16301;SAN CARLOS;Diguillín;2;4;1;v12025;20260423;8b
3795;2025;2;81;5;;1;8;;1;INSTITUTO SANTA MARIA DE SAN CARLOS;16;DE ÑUBLE;163;PUNILLA;16301;SAN CARLOS;Diguillín;2;4;1;v12025;20260423;8b
3795;2025;3;83;5;;1;8;;1;INSTITUTO SANTA MARIA DE SAN CARLOS;16;DE ÑUBLE;163;PUNILLA;16301;SAN CARLOS;Diguillín;2;4;1;v12025;20260423;8b
3795;2025;4;76;3;;0;8;;1;INSTITUTO SANTA MARIA DE SAN CARLOS;16;DE ÑUBLE;163;PUNILLA;16301;SAN CARLOS;Diguillín;2;4;1;v12025;20260423;8b
3796;2025;1;74;1;;0;1;;0;LICEO BICENTENARIO POLIVALENTE NUESTRA;16;DE ÑUBLE;163;PUNILLA;16301;SAN CARLOS;Diguillín;2;3;1;v12025;20260423;8b
3796;2025;2;75;-3;;0;0;;0;LICEO BICENTENARIO POLIVALENTE NUESTRA;16;DE ÑUBLE;163;PUNILLA;16301;SAN CARLOS;Diguillín;2;3;1;v12025;20260423;8b
3796;2025;3;77;3;;0;1;;0;LICEO BICENTENARIO POLIVALENTE NUESTRA;16;DE ÑUBLE;163;PUNILLA;16301;SAN CARLOS;Diguillín;2;3;1;v12025;20260423;8b
3796;2025;4;70;-1;;0;0;;0;LICEO BICENTENARIO POLIVALENTE NUESTRA;16;DE ÑUBLE;163;PUNILLA;16301;SAN CARLOS;Diguillín;2;3;1;v12025;20260423;8b
3797;2025;1;72;0;;0;-1;;0;COLEGIO SAGRADO CORAZON DE JESUS;16;DE ÑUBLE;163;PUNILLA;16301;SAN CARLOS;Diguillín;2;3;1;v12025;20260423;8b
3797;2025;2;74;0;;0;-1;;0;COLEGIO SAGRADO CORAZON DE JESUS;16;DE ÑUBLE;163;PUNILLA;16301;SAN CARLOS;Diguillín;2;3;1;v12025;20260423;8b
3797;2025;3;74;-3;;0;-2;;0;COLEGIO SAGRADO CORAZON DE JESUS;16;DE ÑUBLE;163;PUNILLA;16301;SAN CARLOS;Diguillín;2;3;1;v12025;20260423;8b
3797;2025;4;66;-6;;-1;-4;;0;COLEGIO SAGRADO CORAZON DE JESUS;16;DE ÑUBLE;163;PUNILLA;16301;SAN CARLOS;Diguillín;2;3;1;v12025;20260423;8b
3798;2025;1;74;-4;;-1;-2;;0;ESCUELA SAN JORGE DE NIQUEN;16;DE ÑUBLE;163;PUNILLA;16303;ÑIQUÉN;Diguillín;4;1;2;v12025;20260423;8b
3798;2025;2;78;-5;;-1;2;;0;ESCUELA SAN JORGE DE NIQUEN;16;DE ÑUBLE;163;PUNILLA;16303;ÑIQUÉN;Diguillín;4;1;2;v12025;20260423;8b
3798;2025;3;76;-12;;-1;-3;;0;ESCUELA SAN JORGE DE NIQUEN;16;DE ÑUBLE;163;PUNILLA;16303;ÑIQUÉN;Diguillín;4;1;2;v12025;20260423;8b
3798;2025;4;73;-5;;-1;0;;0;ESCUELA SAN JORGE DE NIQUEN;16;DE ÑUBLE;163;PUNILLA;16303;ÑIQUÉN;Diguillín;4;1;2;v12025;20260423;8b
3799;2025;1;79;-10;;-1;5;;1;ESCUELA CHACAY;16;DE ÑUBLE;163;PUNILLA;16303;ÑIQUÉN;Diguillín;4;2;2;v12025;20260423;8b
3799;2025;2;81;-2;;0;6;;1;ESCUELA CHACAY;16;DE ÑUBLE;163;PUNILLA;16303;ÑIQUÉN;Diguillín;4;2;2;v12025;20260423;8b
3799;2025;3;82;-8;;-1;4;;0;ESCUELA CHACAY;16;DE ÑUBLE;163;PUNILLA;16303;ÑIQUÉN;Diguillín;4;2;2;v12025;20260423;8b
3799;2025;4;80;-3;;0;8;;1;ESCUELA CHACAY;16;DE ÑUBLE;163;PUNILLA;16303;ÑIQUÉN;Diguillín;4;2;2;v12025;20260423;8b
3800;2025;1;87;;¬;;11;;1;LICEO TIUQUILEMU;16;DE ÑUBLE;163;PUNILLA;16303;ÑIQUÉN;Diguillín;4;1;2;v12025;20260423;8b
3800;2025;2;88;;¬;;12;;1;LICEO TIUQUILEMU;16;DE ÑUBLE;163;PUNILLA;16303;ÑIQUÉN;Diguillín;4;1;2;v12025;20260423;8b
3800;2025;3;92;;¬;;13;;1;LICEO TIUQUILEMU;16;DE ÑUBLE;163;PUNILLA;16303;ÑIQUÉN;Diguillín;4;1;2;v12025;20260423;8b
3800;2025;4;81;;¬;;8;;1;LICEO TIUQUILEMU;16;DE ÑUBLE;163;PUNILLA;16303;ÑIQUÉN;Diguillín;4;1;2;v12025;20260423;8b
3801;2025;1;84;;/;;;¬;;ESCUELA NIQUEN;16;DE ÑUBLE;163;PUNILLA;16303;ÑIQUÉN;Diguillín;4;1;2;v12025;20260423;8b
3801;2025;2;86;;/;;;¬;;ESCUELA NIQUEN;16;DE ÑUBLE;163;PUNILLA;16303;ÑIQUÉN;Diguillín;4;1;2;v12025;20260423;8b
3801;2025;3;90;;/;;;¬;;ESCUELA NIQUEN;16;DE ÑUBLE;163;PUNILLA;16303;ÑIQUÉN;Diguillín;4;1;2;v12025;20260423;8b
3801;2025;4;80;;/;;;¬;;ESCUELA NIQUEN;16;DE ÑUBLE;163;PUNILLA;16303;ÑIQUÉN;Diguillín;4;1;2;v12025;20260423;8b
3802;2025;1;74;3;;0;0;;0;LICEO SAN GREGORIO;16;DE ÑUBLE;163;PUNILLA;16303;ÑIQUÉN;Diguillín;4;2;1;v12025;20260423;8b
3802;2025;2;72;-2;;0;-3;;0;LICEO SAN GREGORIO;16;DE ÑUBLE;163;PUNILLA;16303;ÑIQUÉN;Diguillín;4;2;1;v12025;20260423;8b
3802;2025;3;70;-6;;-1;-8;;-1;LICEO SAN GREGORIO;16;DE ÑUBLE;163;PUNILLA;16303;ÑIQUÉN;Diguillín;4;2;1;v12025;20260423;8b
3802;2025;4;65;-10;;-1;-7;;-1;LICEO SAN GREGORIO;16;DE ÑUBLE;163;PUNILLA;16303;ÑIQUÉN;Diguillín;4;2;1;v12025;20260423;8b
3804;2025;1;77;;¬;;;¬;;ESCUELA ZEMITA;16;DE ÑUBLE;163;PUNILLA;16303;ÑIQUÉN;Diguillín;4;1;2;v12025;20260423;8b
3804;2025;2;80;;¬;;;¬;;ESCUELA ZEMITA;16;DE ÑUBLE;163;PUNILLA;16303;ÑIQUÉN;Diguillín;4;1;2;v12025;20260423;8b
3804;2025;3;73;;¬;;;¬;;ESCUELA ZEMITA;16;DE ÑUBLE;163;PUNILLA;16303;ÑIQUÉN;Diguillín;4;1;2;v12025;20260423;8b
3804;2025;4;65;;¬;;;¬;;ESCUELA ZEMITA;16;DE ÑUBLE;163;PUNILLA;16303;ÑIQUÉN;Diguillín;4;1;2;v12025;20260423;8b
3815;2025;1;86;14;;1;12;;1;ESCUELA PUERTAS DE VIRGUIN;16;DE ÑUBLE;163;PUNILLA;16303;ÑIQUÉN;Diguillín;4;2;2;v12025;20260423;8b
3815;2025;2;83;4;;1;8;;1;ESCUELA PUERTAS DE VIRGUIN;16;DE ÑUBLE;163;PUNILLA;16303;ÑIQUÉN;Diguillín;4;2;2;v12025;20260423;8b
3815;2025;3;88;14;;1;10;;1;ESCUELA PUERTAS DE VIRGUIN;16;DE ÑUBLE;163;PUNILLA;16303;ÑIQUÉN;Diguillín;4;2;2;v12025;20260423;8b
3815;2025;4;81;2;;0;9;;1;ESCUELA PUERTAS DE VIRGUIN;16;DE ÑUBLE;163;PUNILLA;16303;ÑIQUÉN;Diguillín;4;2;2;v12025;20260423;8b
3820;2025;1;67;;/;;-9;;-1;ESCUELA BULI-CASERIO;16;DE ÑUBLE;163;PUNILLA;16303;ÑIQUÉN;Diguillín;4;1;2;v12025;20260423;8b
3820;2025;2;73;;/;;-3;;0;ESCUELA BULI-CASERIO;16;DE ÑUBLE;163;PUNILLA;16303;ÑIQUÉN;Diguillín;4;1;2;v12025;20260423;8b
3820;2025;3;68;;/;;-11;;-1;ESCUELA BULI-CASERIO;16;DE ÑUBLE;163;PUNILLA;16303;ÑIQUÉN;Diguillín;4;1;2;v12025;20260423;8b
3820;2025;4;62;;/;;-11;;-1;ESCUELA BULI-CASERIO;16;DE ÑUBLE;163;PUNILLA;16303;ÑIQUÉN;Diguillín;4;1;2;v12025;20260423;8b
3823;2025;1;74;6;;1;0;;0;LICEO BICENTENARIO POLIVALENTE JORGE AL;16;DE ÑUBLE;163;PUNILLA;16304;SAN FABIÁN;Diguillín;4;2;1;v12025;20260423;8b
3823;2025;2;72;4;;1;-3;;0;LICEO BICENTENARIO POLIVALENTE JORGE AL;16;DE ÑUBLE;163;PUNILLA;16304;SAN FABIÁN;Diguillín;4;2;1;v12025;20260423;8b
3823;2025;3;74;1;;0;-4;;0;LICEO BICENTENARIO POLIVALENTE JORGE AL;16;DE ÑUBLE;163;PUNILLA;16304;SAN FABIÁN;Diguillín;4;2;1;v12025;20260423;8b
3823;2025;4;71;3;;0;-1;;0;LICEO BICENTENARIO POLIVALENTE JORGE AL;16;DE ÑUBLE;163;PUNILLA;16304;SAN FABIÁN;Diguillín;4;2;1;v12025;20260423;8b
3829;2025;1;93;;/;;;¬;;ESCUELA BÁSICA JOSÉ ANDRES LEIVA LEIVA;16;DE ÑUBLE;163;PUNILLA;16304;SAN FABIÁN;Diguillín;4;2;2;v12025;20260423;8b
3829;2025;2;93;;/;;;¬;;ESCUELA BÁSICA JOSÉ ANDRES LEIVA LEIVA;16;DE ÑUBLE;163;PUNILLA;16304;SAN FABIÁN;Diguillín;4;2;2;v12025;20260423;8b
3829;2025;3;95;;/;;;¬;;ESCUELA BÁSICA JOSÉ ANDRES LEIVA LEIVA;16;DE ÑUBLE;163;PUNILLA;16304;SAN FABIÁN;Diguillín;4;2;2;v12025;20260423;8b
3829;2025;4;83;;/;;;¬;;ESCUELA BÁSICA JOSÉ ANDRES LEIVA LEIVA;16;DE ÑUBLE;163;PUNILLA;16304;SAN FABIÁN;Diguillín;4;2;2;v12025;20260423;8b
3831;2025;1;82;4;;1;8;;1;ESCUELA BASICA PASO ANCHO;16;DE ÑUBLE;163;PUNILLA;16304;SAN FABIÁN;Diguillín;4;2;2;v12025;20260423;8b
3831;2025;2;87;5;;1;12;;1;ESCUELA BASICA PASO ANCHO;16;DE ÑUBLE;163;PUNILLA;16304;SAN FABIÁN;Diguillín;4;2;2;v12025;20260423;8b
3831;2025;3;88;6;;1;10;;1;ESCUELA BASICA PASO ANCHO;16;DE ÑUBLE;163;PUNILLA;16304;SAN FABIÁN;Diguillín;4;2;2;v12025;20260423;8b
3831;2025;4;81;7;;1;9;;1;ESCUELA BASICA PASO ANCHO;16;DE ÑUBLE;163;PUNILLA;16304;SAN FABIÁN;Diguillín;4;2;2;v12025;20260423;8b
3833;2025;1;74;;¬;;;¬;;ESCUELA BASICA TRABUNCURA;16;DE ÑUBLE;163;PUNILLA;16304;SAN FABIÁN;Diguillín;4;2;2;v12025;20260423;8b
3833;2025;2;76;;¬;;;¬;;ESCUELA BASICA TRABUNCURA;16;DE ÑUBLE;163;PUNILLA;16304;SAN FABIÁN;Diguillín;4;2;2;v12025;20260423;8b
3833;2025;3;81;;¬;;;¬;;ESCUELA BASICA TRABUNCURA;16;DE ÑUBLE;163;PUNILLA;16304;SAN FABIÁN;Diguillín;4;2;2;v12025;20260423;8b
3833;2025;4;73;;¬;;;¬;;ESCUELA BASICA TRABUNCURA;16;DE ÑUBLE;163;PUNILLA;16304;SAN FABIÁN;Diguillín;4;2;2;v12025;20260423;8b
3835;2025;1;80;7;;1;4;;0;ESCUELA BRITANICA GUILLERMINA DRAKE WOO;16;DE ÑUBLE;163;PUNILLA;16302;COIHUECO;Diguillín;4;1;1;v12025;20260423;8b
3835;2025;2;84;8;;1;8;;1;ESCUELA BRITANICA GUILLERMINA DRAKE WOO;16;DE ÑUBLE;163;PUNILLA;16302;COIHUECO;Diguillín;4;1;1;v12025;20260423;8b
3835;2025;3;85;8;;1;6;;1;ESCUELA BRITANICA GUILLERMINA DRAKE WOO;16;DE ÑUBLE;163;PUNILLA;16302;COIHUECO;Diguillín;4;1;1;v12025;20260423;8b
3835;2025;4;77;1;;0;4;;1;ESCUELA BRITANICA GUILLERMINA DRAKE WOO;16;DE ÑUBLE;163;PUNILLA;16302;COIHUECO;Diguillín;4;1;1;v12025;20260423;8b
3836;2025;1;81;2;;0;7;;1;ESCUELA DOMITILA URREJOLA MENCHACA;16;DE ÑUBLE;163;PUNILLA;16302;COIHUECO;Diguillín;4;2;2;v12025;20260423;8b
3836;2025;2;84;0;;0;9;;1;ESCUELA DOMITILA URREJOLA MENCHACA;16;DE ÑUBLE;163;PUNILLA;16302;COIHUECO;Diguillín;4;2;2;v12025;20260423;8b
3836;2025;3;88;2;;0;10;;1;ESCUELA DOMITILA URREJOLA MENCHACA;16;DE ÑUBLE;163;PUNILLA;16302;COIHUECO;Diguillín;4;2;2;v12025;20260423;8b
