"rbd";"agno";"id_indicador";"prom";"dif";"mdif";"sigdif";"difgru";"mdifgru";"sigdifgru";"nom_rbd";"cod_reg_rbd";"nom_reg_rbd";"cod_pro_rbd";"nom_pro_rbd";"cod_com_rbd";"nom_com_rbd";"nom_deprov_rbd";"cod_depe2";"cod_grupo";"cod_rural_rbd";"codigo_bbdd";"fecha_bbdd";"grado"
9209;2025;1;74;4;;1;2;;0;ESCUELA PARTICULAR SAN JUAN BAUTISTA;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13120;ÑUÑOA;Oriente;2;4;1;v12025;20260423;4b
9209;2025;2;76;6;;1;2;;0;ESCUELA PARTICULAR SAN JUAN BAUTISTA;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13120;ÑUÑOA;Oriente;2;4;1;v12025;20260423;4b
9209;2025;3;78;4;;0;2;;0;ESCUELA PARTICULAR SAN JUAN BAUTISTA;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13120;ÑUÑOA;Oriente;2;4;1;v12025;20260423;4b
9209;2025;4;71;1;;0;1;;0;ESCUELA PARTICULAR SAN JUAN BAUTISTA;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13120;ÑUÑOA;Oriente;2;4;1;v12025;20260423;4b
9213;2025;1;75;5;;1;-1;;0;COLEGIO, CENTRO EDUC.AMERICO VESPUCIO;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13122;PEÑALOLÉN;Oriente;2;2;1;v12025;20260423;4b
9213;2025;2;72;-1;;0;-4;;-1;COLEGIO, CENTRO EDUC.AMERICO VESPUCIO;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13122;PEÑALOLÉN;Oriente;2;2;1;v12025;20260423;4b
9213;2025;3;76;0;;0;-3;;0;COLEGIO, CENTRO EDUC.AMERICO VESPUCIO;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13122;PEÑALOLÉN;Oriente;2;2;1;v12025;20260423;4b
9213;2025;4;70;2;;0;-1;;0;COLEGIO, CENTRO EDUC.AMERICO VESPUCIO;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13122;PEÑALOLÉN;Oriente;2;2;1;v12025;20260423;4b
9216;2025;1;73;1;;0;1;;0;COLEGIO SUIZO DE SANTIAGO;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13120;ÑUÑOA;Oriente;3;5;1;v12025;20260423;4b
9216;2025;2;78;4;;1;2;;0;COLEGIO SUIZO DE SANTIAGO;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13120;ÑUÑOA;Oriente;3;5;1;v12025;20260423;4b
9216;2025;3;74;0;;0;-3;;0;COLEGIO SUIZO DE SANTIAGO;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13120;ÑUÑOA;Oriente;3;5;1;v12025;20260423;4b
9216;2025;4;56;-6;;-1;-11;;-1;COLEGIO SUIZO DE SANTIAGO;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13120;ÑUÑOA;Oriente;3;5;1;v12025;20260423;4b
9217;2025;1;73;3;;0;1;;0;COLEGIO AKROS;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13120;ÑUÑOA;Oriente;3;5;1;v12025;20260423;4b
9217;2025;2;76;-1;;0;0;;0;COLEGIO AKROS;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13120;ÑUÑOA;Oriente;3;5;1;v12025;20260423;4b
9217;2025;3;79;1;;0;2;;0;COLEGIO AKROS;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13120;ÑUÑOA;Oriente;3;5;1;v12025;20260423;4b
9217;2025;4;71;-1;;0;4;;0;COLEGIO AKROS;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13120;ÑUÑOA;Oriente;3;5;1;v12025;20260423;4b
9221;2025;1;70;-4;;0;-2;;0;COLEGIO ALTAMIRA;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13122;PEÑALOLÉN;Oriente;3;5;1;v12025;20260423;4b
9221;2025;2;74;-4;;-1;-2;;0;COLEGIO ALTAMIRA;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13122;PEÑALOLÉN;Oriente;3;5;1;v12025;20260423;4b
9221;2025;3;77;-5;;-1;0;;0;COLEGIO ALTAMIRA;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13122;PEÑALOLÉN;Oriente;3;5;1;v12025;20260423;4b
9221;2025;4;67;-1;;0;0;;0;COLEGIO ALTAMIRA;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13122;PEÑALOLÉN;Oriente;3;5;1;v12025;20260423;4b
9228;2025;1;57;;¬;;;¬;;INSTITUTO PABLO NERUDA;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13120;ÑUÑOA;Oriente;3;5;1;v12025;20260423;4b
9228;2025;2;66;;¬;;;¬;;INSTITUTO PABLO NERUDA;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13120;ÑUÑOA;Oriente;3;5;1;v12025;20260423;4b
9228;2025;3;75;;¬;;;¬;;INSTITUTO PABLO NERUDA;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13120;ÑUÑOA;Oriente;3;5;1;v12025;20260423;4b
9228;2025;4;62;;¬;;;¬;;INSTITUTO PABLO NERUDA;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13120;ÑUÑOA;Oriente;3;5;1;v12025;20260423;4b
9230;2025;1;70;2;;0;-2;;0;COLEGIO ISABEL LA CATOLICA;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13120;ÑUÑOA;Oriente;3;5;1;v12025;20260423;4b
9230;2025;2;79;7;;1;3;;0;COLEGIO ISABEL LA CATOLICA;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13120;ÑUÑOA;Oriente;3;5;1;v12025;20260423;4b
9230;2025;3;78;4;;0;1;;0;COLEGIO ISABEL LA CATOLICA;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13120;ÑUÑOA;Oriente;3;5;1;v12025;20260423;4b
9230;2025;4;71;3;;0;4;;0;COLEGIO ISABEL LA CATOLICA;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13120;ÑUÑOA;Oriente;3;5;1;v12025;20260423;4b
9237;2025;1;65;-3;;0;-7;;-1;INSTITUTO HEBREO DR CHAIM WEIZMANN-ORT;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13115;LO BARNECHEA;Oriente;3;5;1;v12025;20260423;4b
9237;2025;2;70;-4;;-1;-6;;-1;INSTITUTO HEBREO DR CHAIM WEIZMANN-ORT;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13115;LO BARNECHEA;Oriente;3;5;1;v12025;20260423;4b
9237;2025;3;67;-5;;-1;-10;;-1;INSTITUTO HEBREO DR CHAIM WEIZMANN-ORT;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13115;LO BARNECHEA;Oriente;3;5;1;v12025;20260423;4b
9237;2025;4;60;-5;;-1;-7;;-1;INSTITUTO HEBREO DR CHAIM WEIZMANN-ORT;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13115;LO BARNECHEA;Oriente;3;5;1;v12025;20260423;4b
9239;2025;1;73;-1;;0;1;;0;COLEGIO FRANCISCO DE MIRANDA;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13122;PEÑALOLÉN;Oriente;3;5;1;v12025;20260423;4b
9239;2025;2;78;1;;0;2;;0;COLEGIO FRANCISCO DE MIRANDA;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13122;PEÑALOLÉN;Oriente;3;5;1;v12025;20260423;4b
9239;2025;3;79;0;;0;2;;0;COLEGIO FRANCISCO DE MIRANDA;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13122;PEÑALOLÉN;Oriente;3;5;1;v12025;20260423;4b
9239;2025;4;65;-5;;-1;-2;;0;COLEGIO FRANCISCO DE MIRANDA;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13122;PEÑALOLÉN;Oriente;3;5;1;v12025;20260423;4b
9244;2025;1;66;0;;0;-6;;-1;FUNDACIÓN EDUCACIONAL COLEGIO NOTRE DAM;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13122;PEÑALOLÉN;Oriente;3;5;1;v12025;20260423;4b
9244;2025;2;72;-5;;-1;-4;;-1;FUNDACIÓN EDUCACIONAL COLEGIO NOTRE DAM;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13122;PEÑALOLÉN;Oriente;3;5;1;v12025;20260423;4b
9244;2025;3;73;-4;;-1;-4;;0;FUNDACIÓN EDUCACIONAL COLEGIO NOTRE DAM;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13122;PEÑALOLÉN;Oriente;3;5;1;v12025;20260423;4b
9244;2025;4;60;-4;;0;-7;;-1;FUNDACIÓN EDUCACIONAL COLEGIO NOTRE DAM;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13122;PEÑALOLÉN;Oriente;3;5;1;v12025;20260423;4b
9246;2025;1;72;-1;;0;0;;0;COLEGIO SAN AGUSTIN;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13120;ÑUÑOA;Oriente;3;5;1;v12025;20260423;4b
9246;2025;2;73;-6;;-1;-3;;0;COLEGIO SAN AGUSTIN;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13120;ÑUÑOA;Oriente;3;5;1;v12025;20260423;4b
9246;2025;3;77;-2;;0;0;;0;COLEGIO SAN AGUSTIN;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13120;ÑUÑOA;Oriente;3;5;1;v12025;20260423;4b
9246;2025;4;62;-9;;-1;-5;;-1;COLEGIO SAN AGUSTIN;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13120;ÑUÑOA;Oriente;3;5;1;v12025;20260423;4b
9249;2025;1;74;-3;;0;2;;0;COLEGIO SAINT GASPAR COLLEGE;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13120;ÑUÑOA;Oriente;3;5;1;v12025;20260423;4b
9249;2025;2;79;7;;1;3;;0;COLEGIO SAINT GASPAR COLLEGE;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13120;ÑUÑOA;Oriente;3;5;1;v12025;20260423;4b
9249;2025;3;78;1;;0;1;;0;COLEGIO SAINT GASPAR COLLEGE;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13120;ÑUÑOA;Oriente;3;5;1;v12025;20260423;4b
9249;2025;4;70;-1;;0;3;;0;COLEGIO SAINT GASPAR COLLEGE;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13120;ÑUÑOA;Oriente;3;5;1;v12025;20260423;4b
9250;2025;1;68;-7;;-1;-4;;-1;COLEGIO CALASANZ;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13120;ÑUÑOA;Oriente;3;5;1;v12025;20260423;4b
9250;2025;2;74;-3;;0;-2;;0;COLEGIO CALASANZ;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13120;ÑUÑOA;Oriente;3;5;1;v12025;20260423;4b
9250;2025;3;73;-9;;-1;-4;;0;COLEGIO CALASANZ;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13120;ÑUÑOA;Oriente;3;5;1;v12025;20260423;4b
9250;2025;4;67;-5;;-1;0;;0;COLEGIO CALASANZ;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13120;ÑUÑOA;Oriente;3;5;1;v12025;20260423;4b
9259;2025;1;65;-4;;-1;-7;;-1;COLEGIO MANQUECURA ÑUÑOA;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13120;ÑUÑOA;Oriente;3;5;1;v12025;20260423;4b
9259;2025;2;67;-6;;-1;-9;;-1;COLEGIO MANQUECURA ÑUÑOA;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13120;ÑUÑOA;Oriente;3;5;1;v12025;20260423;4b
9259;2025;3;68;-7;;-1;-9;;-1;COLEGIO MANQUECURA ÑUÑOA;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13120;ÑUÑOA;Oriente;3;5;1;v12025;20260423;4b
9259;2025;4;59;-4;;0;-8;;-1;COLEGIO MANQUECURA ÑUÑOA;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13120;ÑUÑOA;Oriente;3;5;1;v12025;20260423;4b
9267;2025;1;67;-3;;0;-5;;-1;LICEO EXPERIMENTAL MANUEL DE SALAS;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13120;ÑUÑOA;Oriente;3;5;1;v12025;20260423;4b
9267;2025;2;73;-3;;0;-3;;0;LICEO EXPERIMENTAL MANUEL DE SALAS;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13120;ÑUÑOA;Oriente;3;5;1;v12025;20260423;4b
9267;2025;3;74;-4;;-1;-3;;0;LICEO EXPERIMENTAL MANUEL DE SALAS;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13120;ÑUÑOA;Oriente;3;5;1;v12025;20260423;4b
9267;2025;4;61;-5;;-1;-6;;-1;LICEO EXPERIMENTAL MANUEL DE SALAS;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13120;ÑUÑOA;Oriente;3;5;1;v12025;20260423;4b
9268;2025;1;72;-5;;-1;0;;0;ESCUELA BÁSICA Nº520 FLORENCE NIGHTINGA;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13118;MACUL;Oriente;3;5;1;v12025;20260423;4b
9268;2025;2;76;-4;;-1;0;;0;ESCUELA BÁSICA Nº520 FLORENCE NIGHTINGA;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13118;MACUL;Oriente;3;5;1;v12025;20260423;4b
9268;2025;3;76;-8;;-1;-1;;0;ESCUELA BÁSICA Nº520 FLORENCE NIGHTINGA;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13118;MACUL;Oriente;3;5;1;v12025;20260423;4b
9268;2025;4;69;-5;;-1;2;;0;ESCUELA BÁSICA Nº520 FLORENCE NIGHTINGA;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13118;MACUL;Oriente;3;5;1;v12025;20260423;4b
9270;2025;1;75;5;;1;3;;0;COLEGIO VICTOR DOMINGO SILVA;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13120;ÑUÑOA;Oriente;3;5;1;v12025;20260423;4b
9270;2025;2;78;7;;1;2;;0;COLEGIO VICTOR DOMINGO SILVA;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13120;ÑUÑOA;Oriente;3;5;1;v12025;20260423;4b
9270;2025;3;82;9;;1;5;;1;COLEGIO VICTOR DOMINGO SILVA;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13120;ÑUÑOA;Oriente;3;5;1;v12025;20260423;4b
9270;2025;4;73;2;;0;6;;1;COLEGIO VICTOR DOMINGO SILVA;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13120;ÑUÑOA;Oriente;3;5;1;v12025;20260423;4b
9271;2025;1;68;-4;;-1;-4;;-1;COLEGIO THE KENT SCHOOL;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13123;PROVIDENCIA;Oriente;3;5;1;v12025;20260423;4b
9271;2025;2;72;-5;;-1;-4;;-1;COLEGIO THE KENT SCHOOL;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13123;PROVIDENCIA;Oriente;3;5;1;v12025;20260423;4b
9271;2025;3;75;-2;;0;-2;;0;COLEGIO THE KENT SCHOOL;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13123;PROVIDENCIA;Oriente;3;5;1;v12025;20260423;4b
9271;2025;4;63;-6;;-1;-4;;0;COLEGIO THE KENT SCHOOL;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13123;PROVIDENCIA;Oriente;3;5;1;v12025;20260423;4b
9276;2025;1;70;0;;0;-2;;0;COLEGIO UNIVERSITARIO EL SALVADOR;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13120;ÑUÑOA;Oriente;3;5;1;v12025;20260423;4b
9276;2025;2;71;-4;;-1;-5;;-1;COLEGIO UNIVERSITARIO EL SALVADOR;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13120;ÑUÑOA;Oriente;3;5;1;v12025;20260423;4b
9276;2025;3;75;-2;;0;-2;;0;COLEGIO UNIVERSITARIO EL SALVADOR;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13120;ÑUÑOA;Oriente;3;5;1;v12025;20260423;4b
9276;2025;4;67;2;;0;0;;0;COLEGIO UNIVERSITARIO EL SALVADOR;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13120;ÑUÑOA;Oriente;3;5;1;v12025;20260423;4b
9277;2025;1;71;1;;0;-1;;0;COLEGIO SAN MARCOS;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13118;MACUL;Oriente;3;5;1;v12025;20260423;4b
9277;2025;2;78;2;;0;2;;0;COLEGIO SAN MARCOS;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13118;MACUL;Oriente;3;5;1;v12025;20260423;4b
9277;2025;3;80;4;;0;3;;0;COLEGIO SAN MARCOS;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13118;MACUL;Oriente;3;5;1;v12025;20260423;4b
9277;2025;4;70;0;;0;3;;0;COLEGIO SAN MARCOS;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13118;MACUL;Oriente;3;5;1;v12025;20260423;4b
9278;2025;1;68;0;;0;-4;;-1;COLEGIO INSTITUTO SANTA MARIA;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13120;ÑUÑOA;Oriente;3;5;1;v12025;20260423;4b
9278;2025;2;68;-3;;0;-8;;-1;COLEGIO INSTITUTO SANTA MARIA;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13120;ÑUÑOA;Oriente;3;5;1;v12025;20260423;4b
9278;2025;3;72;-1;;0;-5;;-1;COLEGIO INSTITUTO SANTA MARIA;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13120;ÑUÑOA;Oriente;3;5;1;v12025;20260423;4b
9278;2025;4;62;-2;;0;-5;;-1;COLEGIO INSTITUTO SANTA MARIA;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13120;ÑUÑOA;Oriente;3;5;1;v12025;20260423;4b
9282;2025;1;66;-17;;-1;-8;;-1;ESCUELA GUARDIAMARINA ERNESTO RIQUELME;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13110;LA FLORIDA;Cordillera;1;3;1;v12025;20260423;4b
9282;2025;2;66;;/;;-9;;-1;ESCUELA GUARDIAMARINA ERNESTO RIQUELME;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13110;LA FLORIDA;Cordillera;1;3;1;v12025;20260423;4b
9282;2025;3;72;-16;;-1;-5;;-1;ESCUELA GUARDIAMARINA ERNESTO RIQUELME;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13110;LA FLORIDA;Cordillera;1;3;1;v12025;20260423;4b
9282;2025;4;66;-9;;-1;-5;;-1;ESCUELA GUARDIAMARINA ERNESTO RIQUELME;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13110;LA FLORIDA;Cordillera;1;3;1;v12025;20260423;4b
9283;2025;1;71;5;;1;-3;;0;ESCUELA BELLAVISTA;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13110;LA FLORIDA;Cordillera;1;3;1;v12025;20260423;4b
9283;2025;2;71;3;;0;-4;;-1;ESCUELA BELLAVISTA;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13110;LA FLORIDA;Cordillera;1;3;1;v12025;20260423;4b
9283;2025;3;75;8;;1;-2;;0;ESCUELA BELLAVISTA;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13110;LA FLORIDA;Cordillera;1;3;1;v12025;20260423;4b
9283;2025;4;68;0;;0;-3;;0;ESCUELA BELLAVISTA;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13110;LA FLORIDA;Cordillera;1;3;1;v12025;20260423;4b
9284;2025;1;76;9;;1;2;;0;ESCUELA ELSA SANTIBANEZ;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13110;LA FLORIDA;Cordillera;1;3;1;v12025;20260423;4b
9284;2025;2;73;6;;1;-2;;0;ESCUELA ELSA SANTIBANEZ;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13110;LA FLORIDA;Cordillera;1;3;1;v12025;20260423;4b
9284;2025;3;80;10;;1;3;;0;ESCUELA ELSA SANTIBANEZ;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13110;LA FLORIDA;Cordillera;1;3;1;v12025;20260423;4b
9284;2025;4;73;5;;1;2;;0;ESCUELA ELSA SANTIBANEZ;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13110;LA FLORIDA;Cordillera;1;3;1;v12025;20260423;4b
9285;2025;1;70;7;;1;-6;;-1;ESCUELA MARCELA PAZ;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13110;LA FLORIDA;Cordillera;1;2;1;v12025;20260423;4b
9285;2025;2;68;4;;1;-8;;-1;ESCUELA MARCELA PAZ;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13110;LA FLORIDA;Cordillera;1;2;1;v12025;20260423;4b
9285;2025;3;74;10;;1;-5;;-1;ESCUELA MARCELA PAZ;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13110;LA FLORIDA;Cordillera;1;2;1;v12025;20260423;4b
9285;2025;4;65;5;;0;-6;;-1;ESCUELA MARCELA PAZ;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13110;LA FLORIDA;Cordillera;1;2;1;v12025;20260423;4b
9288;2025;1;77;6;;1;1;;0;LICEO NUEVO AMANECER;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13110;LA FLORIDA;Cordillera;1;2;1;v12025;20260423;4b
9288;2025;2;75;5;;1;-1;;0;LICEO NUEVO AMANECER;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13110;LA FLORIDA;Cordillera;1;2;1;v12025;20260423;4b
9288;2025;3;77;6;;1;-2;;0;LICEO NUEVO AMANECER;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13110;LA FLORIDA;Cordillera;1;2;1;v12025;20260423;4b
9288;2025;4;72;3;;0;1;;0;LICEO NUEVO AMANECER;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13110;LA FLORIDA;Cordillera;1;2;1;v12025;20260423;4b
9289;2025;1;66;-6;;-1;-8;;-1;ESCUELA LAS ARAUCARIAS;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13110;LA FLORIDA;Cordillera;1;3;1;v12025;20260423;4b
9289;2025;2;;;/;;;¬;;ESCUELA LAS ARAUCARIAS;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13110;LA FLORIDA;Cordillera;1;3;1;v12025;20260423;4b
9289;2025;3;78;-1;;0;1;;0;ESCUELA LAS ARAUCARIAS;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13110;LA FLORIDA;Cordillera;1;3;1;v12025;20260423;4b
9289;2025;4;68;-4;;-1;-3;;0;ESCUELA LAS ARAUCARIAS;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13110;LA FLORIDA;Cordillera;1;3;1;v12025;20260423;4b
9290;2025;1;79;11;;1;3;;0;ESCUELA SOTERO DEL RIO;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13110;LA FLORIDA;Cordillera;1;1;1;v12025;20260423;4b
9290;2025;2;74;7;;1;-2;;0;ESCUELA SOTERO DEL RIO;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13110;LA FLORIDA;Cordillera;1;1;1;v12025;20260423;4b
9290;2025;3;77;10;;1;-3;;0;ESCUELA SOTERO DEL RIO;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13110;LA FLORIDA;Cordillera;1;1;1;v12025;20260423;4b
9290;2025;4;72;5;;1;1;;0;ESCUELA SOTERO DEL RIO;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13110;LA FLORIDA;Cordillera;1;1;1;v12025;20260423;4b
9292;2025;1;76;-1;;0;4;;0;COMPLEJO EDUC. MUNICIPAL CARDEN.A.SAMOR;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13110;LA FLORIDA;Cordillera;1;4;1;v12025;20260423;4b
9292;2025;2;76;2;;0;2;;0;COMPLEJO EDUC. MUNICIPAL CARDEN.A.SAMOR;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13110;LA FLORIDA;Cordillera;1;4;1;v12025;20260423;4b
9292;2025;3;77;-1;;0;1;;0;COMPLEJO EDUC. MUNICIPAL CARDEN.A.SAMOR;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13110;LA FLORIDA;Cordillera;1;4;1;v12025;20260423;4b
9292;2025;4;69;-8;;-1;-1;;0;COMPLEJO EDUC. MUNICIPAL CARDEN.A.SAMOR;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13110;LA FLORIDA;Cordillera;1;4;1;v12025;20260423;4b
9293;2025;1;65;-10;;-1;-11;;-1;LICEO POLIVALENTE LOS ALMENDROS;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13110;LA FLORIDA;Cordillera;1;2;1;v12025;20260423;4b
9293;2025;2;68;2;;0;-8;;-1;LICEO POLIVALENTE LOS ALMENDROS;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13110;LA FLORIDA;Cordillera;1;2;1;v12025;20260423;4b
9293;2025;3;63;-10;;-1;-16;;-1;LICEO POLIVALENTE LOS ALMENDROS;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13110;LA FLORIDA;Cordillera;1;2;1;v12025;20260423;4b
9293;2025;4;58;-11;;-1;-13;;-1;LICEO POLIVALENTE LOS ALMENDROS;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13110;LA FLORIDA;Cordillera;1;2;1;v12025;20260423;4b
9294;2025;1;81;-1;;0;5;;1;LICEO ANDRES BELLO;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13110;LA FLORIDA;Cordillera;1;2;1;v12025;20260423;4b
9294;2025;2;84;5;;1;8;;1;LICEO ANDRES BELLO;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13110;LA FLORIDA;Cordillera;1;2;1;v12025;20260423;4b
9294;2025;3;85;4;;1;6;;1;LICEO ANDRES BELLO;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13110;LA FLORIDA;Cordillera;1;2;1;v12025;20260423;4b
9294;2025;4;77;-1;;0;6;;1;LICEO ANDRES BELLO;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13110;LA FLORIDA;Cordillera;1;2;1;v12025;20260423;4b
9296;2025;1;79;12;;1;5;;1;ESCUELA LAS LILAS;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13110;LA FLORIDA;Cordillera;1;3;1;v12025;20260423;4b
9296;2025;2;73;12;;1;-2;;0;ESCUELA LAS LILAS;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13110;LA FLORIDA;Cordillera;1;3;1;v12025;20260423;4b
9296;2025;3;84;15;;1;7;;1;ESCUELA LAS LILAS;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13110;LA FLORIDA;Cordillera;1;3;1;v12025;20260423;4b
9296;2025;4;79;16;;1;8;;1;ESCUELA LAS LILAS;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13110;LA FLORIDA;Cordillera;1;3;1;v12025;20260423;4b
