"rbd";"agno";"id_indicador";"prom";"dif";"mdif";"sigdif";"difgru";"mdifgru";"sigdifgru";"nom_rbd";"cod_reg_rbd";"nom_reg_rbd";"cod_pro_rbd";"nom_pro_rbd";"cod_com_rbd";"nom_com_rbd";"nom_deprov_rbd";"cod_depe2";"cod_grupo";"cod_rural_rbd";"codigo_bbdd";"fecha_bbdd";"grado"
9221;2025;4;65;4;;0;-3;;0;COLEGIO ALTAMIRA;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13122;PEÑALOLÉN;Oriente;3;5;1;v12025;20260423;2m
9228;2025;1;69;2;;0;-4;;-1;INSTITUTO PABLO NERUDA;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13120;ÑUÑOA;Oriente;3;4;1;v12025;20260423;2m
9228;2025;2;70;-2;;0;-4;;-1;INSTITUTO PABLO NERUDA;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13120;ÑUÑOA;Oriente;3;4;1;v12025;20260423;2m
9228;2025;3;73;0;;0;-3;;0;INSTITUTO PABLO NERUDA;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13120;ÑUÑOA;Oriente;3;4;1;v12025;20260423;2m
9228;2025;4;56;0;;0;-11;;-1;INSTITUTO PABLO NERUDA;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13120;ÑUÑOA;Oriente;3;4;1;v12025;20260423;2m
9230;2025;1;73;4;;1;-2;;0;COLEGIO ISABEL LA CATOLICA;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13120;ÑUÑOA;Oriente;3;5;1;v12025;20260423;2m
9230;2025;2;76;-1;;0;-2;;0;COLEGIO ISABEL LA CATOLICA;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13120;ÑUÑOA;Oriente;3;5;1;v12025;20260423;2m
9230;2025;3;78;-1;;0;-1;;0;COLEGIO ISABEL LA CATOLICA;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13120;ÑUÑOA;Oriente;3;5;1;v12025;20260423;2m
9230;2025;4;65;6;;1;-3;;0;COLEGIO ISABEL LA CATOLICA;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13120;ÑUÑOA;Oriente;3;5;1;v12025;20260423;2m
9237;2025;1;77;0;;0;2;;0;INSTITUTO HEBREO DR CHAIM WEIZMANN-ORT;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13115;LO BARNECHEA;Oriente;3;5;1;v12025;20260423;2m
9237;2025;2;82;-2;;0;4;;1;INSTITUTO HEBREO DR CHAIM WEIZMANN-ORT;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13115;LO BARNECHEA;Oriente;3;5;1;v12025;20260423;2m
9237;2025;3;81;-3;;0;2;;0;INSTITUTO HEBREO DR CHAIM WEIZMANN-ORT;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13115;LO BARNECHEA;Oriente;3;5;1;v12025;20260423;2m
9237;2025;4;72;-3;;0;4;;0;INSTITUTO HEBREO DR CHAIM WEIZMANN-ORT;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13115;LO BARNECHEA;Oriente;3;5;1;v12025;20260423;2m
9239;2025;1;70;1;;0;-5;;-1;COLEGIO FRANCISCO DE MIRANDA;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13122;PEÑALOLÉN;Oriente;3;5;1;v12025;20260423;2m
9239;2025;2;79;0;;0;1;;0;COLEGIO FRANCISCO DE MIRANDA;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13122;PEÑALOLÉN;Oriente;3;5;1;v12025;20260423;2m
9239;2025;3;79;0;;0;0;;0;COLEGIO FRANCISCO DE MIRANDA;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13122;PEÑALOLÉN;Oriente;3;5;1;v12025;20260423;2m
9239;2025;4;64;4;;0;-4;;0;COLEGIO FRANCISCO DE MIRANDA;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13122;PEÑALOLÉN;Oriente;3;5;1;v12025;20260423;2m
9244;2025;1;69;-7;;-1;-6;;-1;FUNDACIÓN EDUCACIONAL COLEGIO NOTRE DA;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13122;PEÑALOLÉN;Oriente;3;5;1;v12025;20260423;2m
9244;2025;2;73;-8;;-1;-5;;-1;FUNDACIÓN EDUCACIONAL COLEGIO NOTRE DA;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13122;PEÑALOLÉN;Oriente;3;5;1;v12025;20260423;2m
9244;2025;3;77;-9;;-1;-2;;0;FUNDACIÓN EDUCACIONAL COLEGIO NOTRE DA;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13122;PEÑALOLÉN;Oriente;3;5;1;v12025;20260423;2m
9244;2025;4;57;-10;;-1;-11;;-1;FUNDACIÓN EDUCACIONAL COLEGIO NOTRE DA;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13122;PEÑALOLÉN;Oriente;3;5;1;v12025;20260423;2m
9246;2025;1;75;2;;0;0;;0;COLEGIO SAN AGUSTIN;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13120;ÑUÑOA;Oriente;3;5;1;v12025;20260423;2m
9246;2025;2;79;-1;;0;1;;0;COLEGIO SAN AGUSTIN;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13120;ÑUÑOA;Oriente;3;5;1;v12025;20260423;2m
9246;2025;3;82;-1;;0;3;;0;COLEGIO SAN AGUSTIN;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13120;ÑUÑOA;Oriente;3;5;1;v12025;20260423;2m
9246;2025;4;67;1;;0;-1;;0;COLEGIO SAN AGUSTIN;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13120;ÑUÑOA;Oriente;3;5;1;v12025;20260423;2m
9249;2025;1;81;6;;1;6;;1;COLEGIO SAINT GASPAR COLLEGE;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13120;ÑUÑOA;Oriente;3;5;1;v12025;20260423;2m
9249;2025;2;83;5;;1;5;;1;COLEGIO SAINT GASPAR COLLEGE;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13120;ÑUÑOA;Oriente;3;5;1;v12025;20260423;2m
9249;2025;3;86;4;;1;7;;1;COLEGIO SAINT GASPAR COLLEGE;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13120;ÑUÑOA;Oriente;3;5;1;v12025;20260423;2m
9249;2025;4;68;-1;;0;0;;0;COLEGIO SAINT GASPAR COLLEGE;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13120;ÑUÑOA;Oriente;3;5;1;v12025;20260423;2m
9250;2025;1;73;1;;0;-2;;0;COLEGIO CALASANZ;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13120;ÑUÑOA;Oriente;3;5;1;v12025;20260423;2m
9250;2025;2;73;1;;0;-5;;-1;COLEGIO CALASANZ;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13120;ÑUÑOA;Oriente;3;5;1;v12025;20260423;2m
9250;2025;3;76;0;;0;-3;;0;COLEGIO CALASANZ;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13120;ÑUÑOA;Oriente;3;5;1;v12025;20260423;2m
9250;2025;4;63;-3;;0;-5;;-1;COLEGIO CALASANZ;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13120;ÑUÑOA;Oriente;3;5;1;v12025;20260423;2m
9259;2025;1;70;-1;;0;-5;;-1;COLEGIO MANQUECURA ÑUÑOA;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13120;ÑUÑOA;Oriente;3;5;1;v12025;20260423;2m
9259;2025;2;71;-4;;-1;-7;;-1;COLEGIO MANQUECURA ÑUÑOA;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13120;ÑUÑOA;Oriente;3;5;1;v12025;20260423;2m
9259;2025;3;74;-3;;0;-5;;-1;COLEGIO MANQUECURA ÑUÑOA;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13120;ÑUÑOA;Oriente;3;5;1;v12025;20260423;2m
9259;2025;4;60;2;;0;-8;;-1;COLEGIO MANQUECURA ÑUÑOA;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13120;ÑUÑOA;Oriente;3;5;1;v12025;20260423;2m
9267;2025;1;72;-3;;0;-3;;0;LICEO EXPERIMENTAL MANUEL DE SALAS;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13120;ÑUÑOA;Oriente;3;5;1;v12025;20260423;2m
9267;2025;2;73;;/;;-5;;-1;LICEO EXPERIMENTAL MANUEL DE SALAS;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13120;ÑUÑOA;Oriente;3;5;1;v12025;20260423;2m
9267;2025;3;78;-2;;0;-1;;0;LICEO EXPERIMENTAL MANUEL DE SALAS;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13120;ÑUÑOA;Oriente;3;5;1;v12025;20260423;2m
9267;2025;4;63;0;;0;-5;;-1;LICEO EXPERIMENTAL MANUEL DE SALAS;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13120;ÑUÑOA;Oriente;3;5;1;v12025;20260423;2m
9270;2025;1;71;-3;;0;-4;;-1;COLEGIO VICTOR DOMINGO SILVA;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13120;ÑUÑOA;Oriente;3;5;1;v12025;20260423;2m
9270;2025;2;74;-6;;-1;-4;;-1;COLEGIO VICTOR DOMINGO SILVA;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13120;ÑUÑOA;Oriente;3;5;1;v12025;20260423;2m
9270;2025;3;78;-5;;-1;-1;;0;COLEGIO VICTOR DOMINGO SILVA;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13120;ÑUÑOA;Oriente;3;5;1;v12025;20260423;2m
9270;2025;4;65;2;;0;-3;;0;COLEGIO VICTOR DOMINGO SILVA;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13120;ÑUÑOA;Oriente;3;5;1;v12025;20260423;2m
9271;2025;1;70;-4;;-1;-5;;-1;COLEGIO THE KENT SCHOOL;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13123;PROVIDENCIA;Oriente;3;5;1;v12025;20260423;2m
9271;2025;2;75;-3;;0;-3;;0;COLEGIO THE KENT SCHOOL;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13123;PROVIDENCIA;Oriente;3;5;1;v12025;20260423;2m
9271;2025;3;75;-6;;-1;-4;;-1;COLEGIO THE KENT SCHOOL;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13123;PROVIDENCIA;Oriente;3;5;1;v12025;20260423;2m
9271;2025;4;63;-2;;0;-5;;-1;COLEGIO THE KENT SCHOOL;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13123;PROVIDENCIA;Oriente;3;5;1;v12025;20260423;2m
9276;2025;1;79;7;;1;4;;1;COLEGIO UNIVERSITARIO EL SALVADOR;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13120;ÑUÑOA;Oriente;3;5;1;v12025;20260423;2m
9276;2025;2;79;2;;0;1;;0;COLEGIO UNIVERSITARIO EL SALVADOR;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13120;ÑUÑOA;Oriente;3;5;1;v12025;20260423;2m
9276;2025;3;81;2;;0;2;;0;COLEGIO UNIVERSITARIO EL SALVADOR;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13120;ÑUÑOA;Oriente;3;5;1;v12025;20260423;2m
9276;2025;4;70;3;;0;2;;0;COLEGIO UNIVERSITARIO EL SALVADOR;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13120;ÑUÑOA;Oriente;3;5;1;v12025;20260423;2m
9277;2025;1;72;-5;;-1;-3;;0;COLEGIO SAN MARCOS;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13118;MACUL;Oriente;3;5;1;v12025;20260423;2m
9277;2025;2;73;-9;;-1;-5;;-1;COLEGIO SAN MARCOS;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13118;MACUL;Oriente;3;5;1;v12025;20260423;2m
9277;2025;3;76;-9;;-1;-3;;0;COLEGIO SAN MARCOS;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13118;MACUL;Oriente;3;5;1;v12025;20260423;2m
9277;2025;4;63;-7;;-1;-5;;-1;COLEGIO SAN MARCOS;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13118;MACUL;Oriente;3;5;1;v12025;20260423;2m
9278;2025;1;72;-6;;-1;-3;;0;COLEGIO INSTITUTO SANTA MARIA;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13120;ÑUÑOA;Oriente;3;5;1;v12025;20260423;2m
9278;2025;2;73;-9;;-1;-5;;-1;COLEGIO INSTITUTO SANTA MARIA;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13120;ÑUÑOA;Oriente;3;5;1;v12025;20260423;2m
9278;2025;3;76;-10;;-1;-3;;0;COLEGIO INSTITUTO SANTA MARIA;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13120;ÑUÑOA;Oriente;3;5;1;v12025;20260423;2m
9278;2025;4;62;-9;;-1;-6;;-1;COLEGIO INSTITUTO SANTA MARIA;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13120;ÑUÑOA;Oriente;3;5;1;v12025;20260423;2m
9281;2025;1;66;-5;;-1;-8;;-1;LICEO BICENTENARIO DE EXCELENCIA BENJA;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13110;LA FLORIDA;Cordillera;1;2;1;v12025;20260423;2m
9281;2025;2;72;-1;;0;-3;;0;LICEO BICENTENARIO DE EXCELENCIA BENJA;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13110;LA FLORIDA;Cordillera;1;2;1;v12025;20260423;2m
9281;2025;3;71;-1;;0;-5;;-1;LICEO BICENTENARIO DE EXCELENCIA BENJA;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13110;LA FLORIDA;Cordillera;1;2;1;v12025;20260423;2m
9281;2025;4;66;-1;;0;-5;;-1;LICEO BICENTENARIO DE EXCELENCIA BENJA;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13110;LA FLORIDA;Cordillera;1;2;1;v12025;20260423;2m
9283;2025;1;76;0;;0;3;;0;ESCUELA BELLAVISTA;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13110;LA FLORIDA;Cordillera;1;3;1;v12025;20260423;2m
9283;2025;2;79;4;;1;4;;1;ESCUELA BELLAVISTA;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13110;LA FLORIDA;Cordillera;1;3;1;v12025;20260423;2m
9283;2025;3;80;3;;0;4;;1;ESCUELA BELLAVISTA;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13110;LA FLORIDA;Cordillera;1;3;1;v12025;20260423;2m
9283;2025;4;72;5;;1;3;;0;ESCUELA BELLAVISTA;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13110;LA FLORIDA;Cordillera;1;3;1;v12025;20260423;2m
9285;2025;1;68;-7;;-1;-6;;-1;ESCUELA MARCELA PAZ;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13110;LA FLORIDA;Cordillera;1;1;1;v12025;20260423;2m
9285;2025;2;67;-2;;0;-8;;-1;ESCUELA MARCELA PAZ;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13110;LA FLORIDA;Cordillera;1;1;1;v12025;20260423;2m
9285;2025;3;72;1;;0;-5;;-1;ESCUELA MARCELA PAZ;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13110;LA FLORIDA;Cordillera;1;1;1;v12025;20260423;2m
9285;2025;4;69;-1;;0;-3;;0;ESCUELA MARCELA PAZ;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13110;LA FLORIDA;Cordillera;1;1;1;v12025;20260423;2m
9288;2025;1;69;-3;;0;-5;;-1;LICEO NUEVO AMANECER;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13110;LA FLORIDA;Cordillera;1;2;1;v12025;20260423;2m
9288;2025;2;72;1;;0;-3;;0;LICEO NUEVO AMANECER;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13110;LA FLORIDA;Cordillera;1;2;1;v12025;20260423;2m
9288;2025;3;73;1;;0;-3;;0;LICEO NUEVO AMANECER;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13110;LA FLORIDA;Cordillera;1;2;1;v12025;20260423;2m
9288;2025;4;69;1;;0;-2;;0;LICEO NUEVO AMANECER;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13110;LA FLORIDA;Cordillera;1;2;1;v12025;20260423;2m
9292;2025;1;73;0;;0;0;;0;COMPLEJO EDUC. MUNICIPAL CARDEN.A.SAMO;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13110;LA FLORIDA;Cordillera;1;3;1;v12025;20260423;2m
9292;2025;2;77;1;;0;2;;0;COMPLEJO EDUC. MUNICIPAL CARDEN.A.SAMO;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13110;LA FLORIDA;Cordillera;1;3;1;v12025;20260423;2m
9292;2025;3;78;2;;0;2;;0;COMPLEJO EDUC. MUNICIPAL CARDEN.A.SAMO;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13110;LA FLORIDA;Cordillera;1;3;1;v12025;20260423;2m
9292;2025;4;73;4;;0;4;;0;COMPLEJO EDUC. MUNICIPAL CARDEN.A.SAMO;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13110;LA FLORIDA;Cordillera;1;3;1;v12025;20260423;2m
9293;2025;1;70;-3;;0;-4;;0;LICEO POLIVALENTE LOS ALMENDROS;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13110;LA FLORIDA;Cordillera;1;2;1;v12025;20260423;2m
9293;2025;2;69;0;;0;-6;;-1;LICEO POLIVALENTE LOS ALMENDROS;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13110;LA FLORIDA;Cordillera;1;2;1;v12025;20260423;2m
9293;2025;3;70;0;;0;-6;;-1;LICEO POLIVALENTE LOS ALMENDROS;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13110;LA FLORIDA;Cordillera;1;2;1;v12025;20260423;2m
9293;2025;4;64;2;;0;-7;;-1;LICEO POLIVALENTE LOS ALMENDROS;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13110;LA FLORIDA;Cordillera;1;2;1;v12025;20260423;2m
9294;2025;1;76;4;;0;2;;0;LICEO ANDRES BELLO;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13110;LA FLORIDA;Cordillera;1;1;1;v12025;20260423;2m
9294;2025;2;75;5;;1;0;;0;LICEO ANDRES BELLO;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13110;LA FLORIDA;Cordillera;1;1;1;v12025;20260423;2m
9294;2025;3;79;4;;0;2;;0;LICEO ANDRES BELLO;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13110;LA FLORIDA;Cordillera;1;1;1;v12025;20260423;2m
9294;2025;4;75;5;;1;3;;0;LICEO ANDRES BELLO;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13110;LA FLORIDA;Cordillera;1;1;1;v12025;20260423;2m
9298;2025;1;76;6;;1;2;;0;LICEO INDIRA GANDHI;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13110;LA FLORIDA;Cordillera;1;2;1;v12025;20260423;2m
9298;2025;2;75;4;;1;0;;0;LICEO INDIRA GANDHI;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13110;LA FLORIDA;Cordillera;1;2;1;v12025;20260423;2m
9298;2025;3;77;3;;0;1;;0;LICEO INDIRA GANDHI;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13110;LA FLORIDA;Cordillera;1;2;1;v12025;20260423;2m
9298;2025;4;64;-4;;0;-7;;-1;LICEO INDIRA GANDHI;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13110;LA FLORIDA;Cordillera;1;2;1;v12025;20260423;2m
9312;2025;1;70;-1;;0;-3;;0;CHILEAN EAGLES COLLEGE LAS VIZCACHAS;13;METROPOLITANA DE SANTIAGO;132;CORDILLERA;13201;PUENTE ALTO;Cordillera;2;4;1;v12025;20260423;2m
9312;2025;2;70;-3;;0;-4;;-1;CHILEAN EAGLES COLLEGE LAS VIZCACHAS;13;METROPOLITANA DE SANTIAGO;132;CORDILLERA;13201;PUENTE ALTO;Cordillera;2;4;1;v12025;20260423;2m
9312;2025;3;71;-1;;0;-5;;-1;CHILEAN EAGLES COLLEGE LAS VIZCACHAS;13;METROPOLITANA DE SANTIAGO;132;CORDILLERA;13201;PUENTE ALTO;Cordillera;2;4;1;v12025;20260423;2m
9312;2025;4;59;-5;;-1;-8;;-1;CHILEAN EAGLES COLLEGE LAS VIZCACHAS;13;METROPOLITANA DE SANTIAGO;132;CORDILLERA;13201;PUENTE ALTO;Cordillera;2;4;1;v12025;20260423;2m
9317;2025;1;72;0;;0;-3;;0;INSTITUTO LA SALLE;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13110;LA FLORIDA;Cordillera;2;5;1;v12025;20260423;2m
9317;2025;2;72;0;;0;-6;;-1;INSTITUTO LA SALLE;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13110;LA FLORIDA;Cordillera;2;5;1;v12025;20260423;2m
9317;2025;3;75;-2;;0;-4;;-1;INSTITUTO LA SALLE;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13110;LA FLORIDA;Cordillera;2;5;1;v12025;20260423;2m
9317;2025;4;67;0;;0;-1;;0;INSTITUTO LA SALLE;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13110;LA FLORIDA;Cordillera;2;5;1;v12025;20260423;2m
9318;2025;1;71;-3;;0;-2;;0;COLEGIO MAURICIO RUGENDAS;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13110;LA FLORIDA;Cordillera;2;3;1;v12025;20260423;2m
9318;2025;2;75;-2;;0;0;;0;COLEGIO MAURICIO RUGENDAS;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13110;LA FLORIDA;Cordillera;2;3;1;v12025;20260423;2m
9318;2025;3;74;1;;0;-2;;0;COLEGIO MAURICIO RUGENDAS;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13110;LA FLORIDA;Cordillera;2;3;1;v12025;20260423;2m
9318;2025;4;66;-3;;0;-3;;0;COLEGIO MAURICIO RUGENDAS;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13110;LA FLORIDA;Cordillera;2;3;1;v12025;20260423;2m
9324;2025;1;81;9;;1;7;;1;ESCUELA PARTICULAR MSR.DIEGO ROSALES;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13110;LA FLORIDA;Cordillera;2;2;1;v12025;20260423;2m
9324;2025;2;82;8;;1;7;;1;ESCUELA PARTICULAR MSR.DIEGO ROSALES;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13110;LA FLORIDA;Cordillera;2;2;1;v12025;20260423;2m
9324;2025;3;84;12;;1;8;;1;ESCUELA PARTICULAR MSR.DIEGO ROSALES;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13110;LA FLORIDA;Cordillera;2;2;1;v12025;20260423;2m
9324;2025;4;81;8;;1;10;;1;ESCUELA PARTICULAR MSR.DIEGO ROSALES;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13110;LA FLORIDA;Cordillera;2;2;1;v12025;20260423;2m
9328;2025;1;73;-3;;0;-1;;0;COLEGIO POLIV. SAN SEBASTIAN DE LA FLO;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13110;LA FLORIDA;Cordillera;2;2;1;v12025;20260423;2m
9328;2025;2;76;-1;;0;1;;0;COLEGIO POLIV. SAN SEBASTIAN DE LA FLO;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13110;LA FLORIDA;Cordillera;2;2;1;v12025;20260423;2m
9328;2025;3;76;-2;;0;0;;0;COLEGIO POLIV. SAN SEBASTIAN DE LA FLO;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13110;LA FLORIDA;Cordillera;2;2;1;v12025;20260423;2m
9328;2025;4;72;-4;;-1;1;;0;COLEGIO POLIV. SAN SEBASTIAN DE LA FLO;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13110;LA FLORIDA;Cordillera;2;2;1;v12025;20260423;2m
9332;2025;1;75;4;;0;1;;0;COLEGIO SANTA PATRICIA DE LA FLORIDA;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13110;LA FLORIDA;Cordillera;2;2;1;v12025;20260423;2m
9332;2025;2;77;5;;1;2;;0;COLEGIO SANTA PATRICIA DE LA FLORIDA;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13110;LA FLORIDA;Cordillera;2;2;1;v12025;20260423;2m
9332;2025;3;79;6;;1;3;;0;COLEGIO SANTA PATRICIA DE LA FLORIDA;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13110;LA FLORIDA;Cordillera;2;2;1;v12025;20260423;2m
9332;2025;4;73;4;;0;2;;0;COLEGIO SANTA PATRICIA DE LA FLORIDA;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13110;LA FLORIDA;Cordillera;2;2;1;v12025;20260423;2m
9339;2025;1;78;;/;;4;;0;ESCUELA Y COLEGIO POLITECNICO LOS HERO;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13110;LA FLORIDA;Cordillera;2;2;1;v12025;20260423;2m
9339;2025;2;86;;/;;11;;1;ESCUELA Y COLEGIO POLITECNICO LOS HERO;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13110;LA FLORIDA;Cordillera;2;2;1;v12025;20260423;2m
9339;2025;3;88;;/;;12;;1;ESCUELA Y COLEGIO POLITECNICO LOS HERO;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13110;LA FLORIDA;Cordillera;2;2;1;v12025;20260423;2m
9339;2025;4;75;;/;;4;;0;ESCUELA Y COLEGIO POLITECNICO LOS HERO;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13110;LA FLORIDA;Cordillera;2;2;1;v12025;20260423;2m
9340;2025;1;75;0;;0;2;;0;COLEGIO SANTA MARIA;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13110;LA FLORIDA;Cordillera;2;3;1;v12025;20260423;2m
9340;2025;2;71;-5;;-1;-4;;-1;COLEGIO SANTA MARIA;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13110;LA FLORIDA;Cordillera;2;3;1;v12025;20260423;2m
9340;2025;3;76;-3;;0;0;;0;COLEGIO SANTA MARIA;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13110;LA FLORIDA;Cordillera;2;3;1;v12025;20260423;2m
9340;2025;4;66;-5;;-1;-3;;0;COLEGIO SANTA MARIA;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13110;LA FLORIDA;Cordillera;2;3;1;v12025;20260423;2m
9347;2025;1;69;1;;0;-4;;-1;CENTRO EDUCACIONAL LA FLORIDA;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13110;LA FLORIDA;Cordillera;2;3;1;v12025;20260423;2m
9347;2025;2;72;2;;0;-3;;0;CENTRO EDUCACIONAL LA FLORIDA;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13110;LA FLORIDA;Cordillera;2;3;1;v12025;20260423;2m
9347;2025;3;72;1;;0;-4;;-1;CENTRO EDUCACIONAL LA FLORIDA;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13110;LA FLORIDA;Cordillera;2;3;1;v12025;20260423;2m
